ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
8731	Stop	Typing	-0.7973	8.4446	5.0783	0.0176	0.0812	0.0443	0.0
8731	Stop	Typing	-0.7063	8.4805	5.1094	0.0292	0.0427	0.0473	0.0
8731	Stop	Typing	-0.4860	8.3943	4.6976	0.0444	0.0775	0.0748	0.0
8731	Stop	Typing	-0.5674	8.3105	4.8652	0.0023	0.0182	0.0009	0.0
190	Stop	Typing	-0.4334	8.4997	5.0304	-0.0527	-0.0300	-0.0242	0.0
244	Stop	Typing	-0.4908	8.5045	5.0902	0.0096	-0.0172	0.0290	0.0
310	Stop	Typing	-0.4334	8.3656	4.8771	0.0023	-0.0392	0.0351	0.0
361	Stop	Typing	-0.4908	8.3943	4.8843	0.0395	0.0934	0.0174	0.0
426	Stop	Typing	-0.3304	8.5428	4.8723	0.0151	0.0237	-0.0052	0.0
493	Stop	Typing	-0.4645	8.5308	4.6808	0.0237	0.0372	-0.0443	0.0
560	Stop	Typing	-0.6728	8.6649	4.8556	0.0353	-0.0056	0.0669	0.0
609	Stop	Typing	-0.4741	8.4709	4.8628	0.0163	0.0573	0.0339	0.0
675	Stop	Typing	-0.0766	8.2938	4.6090	-0.0105	0.0164	-0.0156	0.0
734	Stop	Typing	-0.7877	8.6792	4.5874	0.0518	0.1905	-0.0138	0.0
798	Stop	Typing	-0.6465	8.5571	5.2195	-0.0576	-0.0080	0.0204	0.0
859	Stop	Typing	-0.3208	8.5236	4.7981	-0.0527	-0.0734	-0.0132	0.0
908	Stop	Typing	-0.7542	8.6721	4.6210	-0.0063	-0.0123	0.0113	0.0
974	Stop	Typing	-0.8069	8.8612	4.5587	-0.0276	-0.0074	-0.0144	0.0
1009	Stop	Typing	-0.3711	8.4733	5.3249	-0.0881	-0.1442	-0.0242	0.0
1092	Stop	Typing	-0.5674	8.6338	4.4031	0.0090	-0.0038	-0.0028	0.0
1140	Stop	Typing	-0.5770	8.3273	4.9322	-0.0448	0.0164	0.0308	0.0
1206	Stop	Typing	-0.5052	8.4685	4.5395	-0.0338	-0.0276	-0.0150	0.0
1273	Stop	Typing	-0.6608	8.5883	4.6593	-0.0796	-0.0441	0.0009	0.0
1340	Stop	Typing	-0.5148	8.2507	4.5826	-0.1529	0.0592	0.0730	0.0
1389	Stop	Typing	-0.1939	8.1956	5.0232	-0.1749	-0.1131	-0.0260	0.0
1456	Stop	Typing	-0.5483	8.6553	5.4685	-0.1419	-0.1644	-0.0779	0.0
1522	Stop	Typing	-0.3544	8.5691	5.5787	-0.0160	-0.0935	-0.0535	0.0
1572	Stop	Typing	-0.4046	8.5140	4.8652	-0.0130	-0.1045	-0.0370	0.0
1629	Stop	Typing	-0.4693	8.2866	5.3368	-0.0044	-0.0264	0.0009	0.0
1695	Stop	Typing	-0.2729	8.2411	4.9322	0.0444	0.0787	0.0125	0.0
1759	Stop	Typing	-0.2370	8.2698	5.4039	-0.0057	-0.0648	-0.0584	0.0
1825	Stop	Typing	-0.3591	8.4255	4.7981	0.0395	-0.0123	0.0186	0.0
1875	Stop	Typing	-0.5315	8.2674	5.3129	-0.0063	-0.0361	0.0510	0.0
1937	Stop	Typing	-0.3974	8.2650	5.1118	0.0017	-0.0471	0.0382	0.0
2003	Stop	Typing	-0.5052	8.3153	4.8628	0.0200	0.0433	0.0223	0.0
2053	Stop	Typing	-0.9912	8.3991	4.8819	0.1006	0.1801	0.0339	0.0
2119	Stop	Typing	-0.1149	8.5284	5.2028	-0.1339	-0.5205	-0.0437	0.0
2186	Stop	Typing	-0.0670	9.3042	5.1214	0.2161	-0.2059	-0.0125	0.0
2235	Stop	Typing	0.3520	8.5667	4.6928	0.0719	0.2467	0.0699	0.0
2302	Stop	Typing	0.2011	8.4087	4.2618	0.1061	0.2980	0.0809	0.0
2351	Stop	Typing	-0.8811	8.2746	5.1668	0.1000	0.1123	0.0656	0.0
2418	Stop	Typing	0.0646	8.6098	5.4135	-0.0307	-0.0502	0.0198	0.0
2484	Stop	Typing	-0.2370	8.2698	4.2929	0.0438	0.0659	0.0027	0.0
2538	Stop	Typing	-0.2155	8.4255	4.5395	0.0628	-0.0557	-0.0071	0.0
2601	Stop	Typing	-0.4429	8.6074	6.0264	-0.1517	-0.0526	-0.0321	0.0
2668	Stop	Typing	-0.1389	8.5547	4.8939	-0.0472	-0.1632	-0.0364	0.0
2716	Stop	Typing	0.0551	8.3249	3.9721	0.0554	-0.1980	-0.0260	0.0
2783	Stop	Typing	-0.3544	8.3105	5.6050	-0.0820	-0.0960	-0.0309	0.0
2850	Stop	Typing	0.2322	8.0831	5.0519	-0.0729	-0.1052	0.0247	0.0
2908	Stop	Typing	0.1676	8.5116	4.7814	0.0078	0.0030	0.0101	0.0
2966	Stop	Typing	-0.1987	8.3560	5.1381	0.0676	0.2962	0.0284	0.0
3032	Stop	Typing	0.0359	8.2172	5.2315	0.0628	0.0989	0.0186	0.0
3083	Stop	Typing	-0.1389	8.1166	4.6880	-0.0753	0.3225	-0.0523	0.0
3148	Stop	Typing	-0.4549	8.5140	4.5300	-0.0185	0.1331	-0.0235	0.0
3205	Stop	Typing	-0.2370	8.3345	5.7989	-0.0802	-0.3275	0.0125	0.0
3264	Stop	Typing	-0.4286	8.7942	5.6505	0.0927	-0.2640	-0.0547	0.0
3331	Stop	Typing	-0.0958	8.5978	5.5356	-0.0099	-0.1962	0.0174	0.0
