ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
21	Stop	Down	-0.5627	7.2355	-7.2331	0.0986	-0.0090	-0.0574	0.0
86	Stop	Down	0.0527	7.2068	-6.0671	-0.1519	-0.0145	0.0189	0.0
136	Stop	Down	-0.4645	7.3193	-7.0847	0.0589	0.0075	-0.0495	0.0
204	Stop	Down	-0.1413	7.3121	-6.9314	-0.0377	-0.0334	0.0171	0.0
252	Stop	Down	-0.0766	7.1541	-6.7686	-0.0480	-0.0395	0.0006	0.0
318	Stop	Down	-0.2897	7.2283	-6.7878	-0.0755	0.0228	0.0275	0.0
385	Stop	Down	-0.1365	7.1493	-6.6345	-0.1220	0.0100	-0.0116	0.0
434	Stop	Down	-0.1844	7.3815	-6.6609	-0.1085	0.0106	-0.0727	0.0
501	Stop	Down	-0.4429	7.3241	-6.2467	-0.1501	0.0375	-0.0825	0.0
551	Stop	Down	-0.2969	7.2690	-6.5603	-0.1323	0.0057	-0.0666	0.0
617	Stop	Down	-0.1724	7.2355	-6.4765	-0.1867	0.0027	-0.0410	0.0
683	Stop	Down	-0.3639	7.1972	-6.4741	-0.2368	-0.0163	0.0379	0.0
734	Stop	Down	-0.3951	7.5707	-6.2538	-0.4341	-0.0474	0.0372	0.0
800	Stop	Down	-0.1676	8.1741	-5.6864	-0.4298	-0.0890	0.0317	0.0
867	Stop	Down	-0.3951	8.1932	-5.4182	-0.3907	-0.0419	-0.0196	0.0
917	Stop	Down	-0.5627	8.0088	-5.2722	-0.3926	-0.0511	-0.0691	0.0
983	Stop	Down	-0.6488	8.3895	-5.3704	-0.5184	-0.1220	-0.1375	0.0
1032	Stop	Down	-0.2849	8.2459	-5.2028	-0.5392	-0.0792	-0.0788	0.0
1098	Stop	Down	-0.7757	8.6601	-4.5635	-0.5697	0.0088	-0.1210	0.0
1166	Stop	Down	-0.7638	8.8014	-4.2738	-0.5288	-0.0090	-0.0984	0.0
1215	Stop	Down	-0.3472	8.9187	-4.1301	-0.3803	-0.0377	-0.0110	0.0
1281	Stop	Down	-1.0846	8.8684	-3.7279	-0.4066	-0.0193	-0.0917	0.0
1331	Stop	Down	-0.4501	9.3592	-3.7279	-0.4219	-0.1134	-0.0556	0.0
1397	Stop	Down	-0.8380	9.2323	-3.2682	-0.4036	-0.1024	0.0079	0.0
1464	Stop	Down	-0.9098	9.5436	-3.1485	-0.3822	-0.0670	0.0140	0.0
1514	Stop	Down	-1.0128	9.5244	-2.9066	-0.3431	-0.1165	0.0036	0.0
1580	Stop	Down	-0.9481	9.6250	-2.5571	-0.3278	-0.1140	0.0012	0.0
1646	Stop	Down	-1.0200	9.8117	-2.7055	-0.2857	-0.1079	-0.0000	0.0
1696	Stop	Down	-0.9960	9.6154	-2.1740	-0.2368	-0.0554	0.0269	0.0
1763	Stop	Down	-0.8572	9.5388	-2.1046	-0.2289	-0.0670	0.0330	0.0
1813	Stop	Down	-0.5052	9.4310	-2.2291	-0.2405	-0.0487	0.0354	0.0
1878	Stop	Down	-1.0415	9.4071	-2.5691	-0.2374	0.0106	0.0018	0.0
1945	Stop	Down	-0.8524	9.4981	-1.4725	-0.4005	-0.0920	-0.0080	0.0
2011	Stop	Down	-1.0942	9.6154	-1.6377	-0.3529	-0.0700	-0.0006	0.0
2061	Stop	Down	-0.8284	9.6537	-1.2738	-0.3993	-0.0468	0.0513	0.0
2111	Stop	Down	-1.0152	9.7112	-0.9433	-0.3376	-0.0462	0.0959	0.0
2177	Stop	Down	-0.8236	9.5436	-0.9553	-0.4054	-0.0444	0.0769	0.0
2243	Stop	Down	-0.5004	9.4239	-0.2083	-0.4616	-0.0389	0.0189	0.0
2294	Stop	Down	-0.8524	9.7327	-0.6896	-0.3846	-0.0664	-0.0238	0.0
2360	Stop	Down	-0.7255	9.8381	0.2442	-0.5135	0.0124	0.0122	0.0
2428	Stop	Down	-0.6393	9.8572	-0.0239	-0.4164	-0.0028	-0.0269	0.0
2477	Stop	Down	-0.8548	9.9410	0.6177	-0.5062	0.0790	-0.0617	0.0
2545	Stop	Down	-0.9362	9.8836	0.7686	-0.3913	0.0326	-0.0226	0.0
2594	Stop	Down	-0.7159	9.6920	0.6967	-0.4127	0.0857	0.0049	0.0
2660	Stop	Down	-1.0439	9.6801	1.2833	-0.4139	0.0436	0.0250	0.0
2726	Stop	Down	-0.7303	9.8141	1.8915	-0.4445	-0.0096	0.0342	0.0
2777	Stop	Down	-0.3974	9.7327	1.5922	-0.3480	-0.0584	-0.0086	0.0
2842	Stop	Down	-1.0271	9.6130	2.0399	-0.3742	-0.0273	-0.0874	0.0
2909	Stop	Down	-0.7326	9.7519	1.8819	-0.3235	-0.0267	-0.0006	0.0
2963	Stop	Down	-0.9553	9.5388	2.2626	-0.3590	-0.0908	0.0953	0.0
3026	Stop	Down	-0.6536	9.3688	2.3368	-0.3773	-0.0707	0.0977	0.0
3075	Stop	Down	-0.4884	9.2611	2.4541	-0.4799	-0.0566	0.0769	0.0
3141	Stop	Down	-0.5363	9.2395	2.4972	-0.6094	0.0387	0.0085	0.0
3207	Stop	Down	-0.6776	9.1389	3.4693	-0.4353	-0.0884	0.0861	0.0
3258	Stop	Down	-0.6441	8.8133	3.8787	-0.4946	-0.1049	0.0733	0.0
3324	Stop	Down	-0.3903	9.0264	3.4047	-0.4683	-0.0865	-0.0190	0.0
3374	Stop	Down	-0.7877	8.6385	4.5372	-0.5599	0.0143	-0.0526	0.0
3441	Stop	Down	-0.5579	8.6122	4.2834	-0.4518	-0.1452	-0.0104	0.0
3506	Stop	Down	-0.6129	8.3440	4.8843	-0.5636	-0.0572	-0.0355	0.0
3557	Stop	Down	-0.1652	8.4350	4.7215	-0.5520	-0.0749	-0.0654	0.0
3626	Stop	Down	-0.8955	8.0831	5.5451	-0.7017	0.0998	-0.0715	0.0
3675	Stop	Down	-0.4884	8.0065	6.2610	-0.5850	-0.0303	-0.0336	0.0
3739	Stop	Down	-0.8356	7.8556	5.9737	-0.5050	0.0369	0.0055	0.0
3807	Stop	Down	-0.5914	7.5563	6.1988	-0.4347	-0.0474	0.0617	0.0
3855	Stop	Down	-0.4645	7.3648	6.4023	-0.5349	0.0167	0.0146	0.0
3922	Stop	Down	-0.1939	7.2786	6.5843	-0.4036	-0.0578	0.0543	0.0
3988	Stop	Down	-0.6728	7.0033	7.1062	-0.4818	-0.0309	0.0012	0.0
4038	Stop	Down	-0.6153	6.9099	6.8452	-0.3284	0.0033	0.0409	0.0
4104	Stop	Down	-0.7422	6.7758	7.4127	-0.3877	-0.0175	0.0128	0.0
4153	Stop	Down	-0.0718	6.5531	7.1397	-0.3229	0.0191	0.0501	0.0
4224	Stop	Down	-0.7015	6.4214	7.5563	-0.3602	0.0387	-0.0397	0.0
4286	Stop	Down	-0.2179	6.2706	7.6090	-0.3303	0.0051	0.0238	0.0
4337	Stop	Down	-0.6608	6.0551	7.7694	-0.3602	0.0301	-0.0080	0.0
4403	Stop	Down	-0.3663	5.8420	7.5132	-0.2631	-0.0028	0.0415	0.0
4454	Stop	Down	-0.6393	5.6313	7.7000	-0.3303	0.0607	0.0623	0.0
4518	Stop	Down	-0.3520	5.8492	8.1118	-0.3028	0.0039	0.0678	0.0
4586	Stop	Down	-0.4932	5.7271	8.0112	-0.2704	0.0436	0.0452	0.0
4636	Stop	Down	-0.3831	5.7534	8.1334	-0.2551	0.0216	0.0110	0.0
4701	Stop	Down	-0.5339	5.6337	8.2315	-0.2777	0.0216	-0.0183	0.0
4768	Stop	Down	-0.5579	5.5427	8.2076	-0.2783	0.0436	-0.0061	0.0
4819	Stop	Down	-0.4884	5.4063	7.9681	-0.3003	0.0191	-0.0715	0.0
4884	Stop	Down	-0.6081	5.2530	8.0950	-0.3138	-0.0053	-0.0122	0.0
4934	Stop	Down	-0.5650	5.0830	8.6601	-0.3406	0.0039	-0.0214	0.0
