ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
51	Stop	Down	-0.7973	9.8093	-0.5531	0.2472	0.0042	-0.0052	0.0
116	Stop	Down	-0.7757	9.7615	-0.9433	0.1611	0.0421	0.0082	0.0
166	Stop	Down	-0.6560	9.6824	-1.4461	0.1061	0.0641	0.0278	0.0
232	Stop	Down	-0.5794	9.6441	-1.4845	-0.0448	0.0812	0.0198	0.0
282	Stop	Down	-0.5507	9.6657	-1.3408	-0.0142	0.0751	0.0113	0.0
348	Stop	Down	-0.5938	9.5843	-1.3887	-0.1437	0.0201	0.0204	0.0
415	Stop	Down	-0.4382	9.7782	-0.9218	-0.1706	0.0017	0.0522	0.0
470	Stop	Down	-0.5124	9.6753	-0.9769	-0.1376	-0.0154	0.0687	0.0
530	Stop	Down	-0.2251	9.8093	-0.7087	-0.1272	-0.0447	0.0705	0.0
580	Stop	Down	-0.3615	9.8357	-1.0846	-0.1187	0.0011	0.0162	0.0
647	Stop	Down	-0.4142	9.7686	-0.2514	-0.0820	-0.0801	0.0259	0.0
713	Stop	Down	-0.1939	9.9099	-0.8332	-0.0283	-0.1235	0.0504	0.0
763	Stop	Down	-0.2634	9.7591	-0.4118	-0.1443	-0.0471	0.0485	0.0
829	Stop	Down	-0.4262	9.8836	-0.4717	-0.1107	-0.0691	0.0327	0.0
879	Stop	Down	-0.1868	9.7902	-0.3998	-0.1352	-0.1461	0.0308	0.0
946	Stop	Down	-0.3687	9.7806	-0.3807	-0.1523	-0.1168	-0.0003	0.0
1012	Stop	Down	-0.4358	9.8046	-0.1341	-0.1486	-0.1265	-0.0297	0.0
1061	Stop	Down	-0.2610	9.8524	-0.1006	-0.1010	-0.1388	-0.0468	0.0
1128	Stop	Down	-0.4070	9.9003	0.1963	-0.1455	-0.1241	-0.0388	0.0
1195	Stop	Down	-0.5315	9.9338	0.1030	-0.1345	-0.1113	-0.0596	0.0
1244	Stop	Down	-0.6776	9.8022	-0.0383	-0.1278	-0.0428	-0.0755	0.0
1311	Stop	Down	-0.7255	9.7399	0.2658	-0.1639	-0.0050	-0.0712	0.0
1360	Stop	Down	-0.6345	9.7471	0.2897	-0.1321	-0.0435	-0.0724	0.0
1427	Stop	Down	-0.6177	9.9291	0.6776	-0.1565	-0.0306	-0.0852	0.0
