ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
43	Walk	Left	-0.8811	9.7567	3.7925	0.2779	-0.8612	0.1414	0.0
108	Walk	Left	2.6864	10.2044	4.1732	0.1508	-0.9198	0.1995	0.0
158	Walk	Left	1.0343	8.8923	2.4781	0.3958	-0.7543	-0.1493	0.0
224	Walk	Left	-0.5674	8.5883	1.5611	0.0378	-0.2693	0.1610	0.0
274	Walk	Left	1.2977	8.4350	2.3392	-0.0660	-0.3890	0.2349	0.0
341	Walk	Left	-0.0623	8.4255	1.0750	0.0390	0.0508	-0.0620	0.0
407	Walk	Left	0.9433	8.8923	2.2770	-0.0972	-0.1269	-0.1616	0.0
457	Walk	Left	0.4142	9.6226	3.2395	0.0702	-0.0732	-0.1884	0.0
524	Walk	Left	-0.0599	10.5468	2.3368	0.1319	-0.1544	-0.3247	1.0
592	Walk	Left	0.5531	10.2667	3.6225	0.0983	0.1614	-0.0388	0.0
641	Walk	Left	-1.0391	10.0679	1.3145	0.5051	-0.2045	-0.3021	0.0
707	Walk	Left	1.8867	9.0049	2.8061	0.1386	0.0105	0.0669	0.0
758	Walk	Left	-0.1077	9.6848	2.2339	-0.0660	-0.0995	0.1200	0.0
824	Walk	Left	1.6137	9.4957	2.1453	-0.0605	0.0814	0.2648	0.0
890	Walk	Left	0.1939	8.6026	2.4948	-0.0117	-0.0726	-0.0137	0.0
941	Walk	Left	0.2107	8.4877	1.8771	0.0482	0.0533	0.0064	0.0
1007	Walk	Left	0.5100	8.9713	1.7095	0.1105	-0.0885	-0.0956	0.0
1055	Walk	Left	-0.2107	9.4694	2.8037	-0.0544	-0.0799	-0.1377	0.0
1122	Walk	Left	0.9242	9.9578	1.8412	0.1936	-0.2412	-0.1506	0.0
1189	Walk	Left	-1.1612	10.5492	1.8388	-0.1357	-0.2161	-0.2672	0.0
1239	Walk	Left	1.8220	11.2603	3.6369	-0.2676	-0.1947	-0.0198	0.0
1304	Walk	Left	-0.2897	10.3720	1.9585	0.0384	-0.3029	-0.2593	0.0
1372	Walk	Left	2.3991	9.9482	2.5643	-0.1894	-0.1862	0.0620	0.0
1422	Walk	Left	-0.4501	8.6840	2.4469	0.1740	-0.1593	0.0535	0.0
1488	Walk	Left	0.2466	8.0400	1.1109	0.2400	-0.1196	0.1494	0.0
1537	Walk	Left	-0.9529	7.6234	1.1325	0.2192	-0.1135	0.0516	0.0
1603	Walk	Left	-1.4988	8.2148	2.1309	-0.0239	-0.0042	0.0425	0.0
1670	Walk	Left	1.2067	9.8141	0.9577	0.2150	-0.0097	0.1946	0.0
1720	Walk	Left	-1.0511	10.9490	2.2458	-0.0294	-0.0885	-0.1555	0.0
1785	Walk	Left	1.9011	11.4159	2.3296	-0.0233	-0.0145	-0.0101	0.0
1836	Walk	Left	-3.5124	11.3417	0.4094	0.1930	-0.2228	-0.1096	0.0
1902	Walk	Left	2.5547	9.4598	6.4909	-0.5285	0.1864	0.2868	0.0
1970	Walk	Left	-0.8069	9.6872	-0.5124	0.4874	-0.3585	-0.0467	0.0
2018	Walk	Left	1.4509	8.8492	5.4446	-0.0447	-0.1538	0.1060	0.0
2085	Walk	Left	0.2131	8.7559	0.6488	0.4239	-0.2314	0.1200	0.0
2152	Walk	Left	1.6473	8.4135	3.8189	0.2315	-0.2894	-0.1976	0.0
2202	Walk	Left	-0.2227	9.0599	-0.6010	0.5344	-0.3737	-0.3460	0.0
2268	Walk	Left	0.0982	9.1126	4.1301	0.3127	-0.2864	-0.2208	0.0
2317	Walk	Left	-0.4334	10.1661	-0.7518	0.5803	-0.3890	-0.2813	0.0
2383	Walk	Left	1.0152	10.1972	3.5866	-0.0129	-0.0927	-0.3033	1.0
2432	Walk	Left	-3.8691	12.1390	-0.5315	-0.4124	-0.2461	-0.2123	0.0
2501	Walk	Left	0.7829	9.8524	4.5132	-0.5572	0.4369	-0.0058	0.0
2566	Walk	Left	-1.9992	9.6753	1.4892	-0.3202	-0.0035	0.1903	0.0
2615	Walk	Left	1.0678	9.3903	3.0551	-0.1051	-0.1471	0.2447	0.0
2684	Walk	Left	-0.5124	8.4973	0.7063	0.1233	0.0074	0.2239	0.0
2733	Walk	Left	-0.2825	8.6529	0.9649	0.1307	-0.0463	0.0889	0.0
2799	Walk	Left	-0.2706	8.9426	1.6401	0.0818	-0.0127	0.0119	0.0
2865	Walk	Left	-1.4461	9.5436	0.7255	0.2119	-0.0921	-0.1060	0.0
2933	Walk	Left	0.0910	9.7758	1.4845	0.0451	0.0814	0.0150	1.0
2982	Walk	Left	-0.1101	10.8078	1.0176	-0.0343	0.0533	0.0003	0.0
