ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
15	Walk	Forward	0.1221	9.4358	1.9968	0.1818	0.1278	0.0206	0.0
78	Walk	Forward	-1.6664	8.8492	1.7095	-0.4523	-0.6229	-0.0026	0.0
128	Walk	Forward	-1.4461	9.1102	2.2817	-0.4664	-0.5447	0.3034	0.0
194	Walk	Forward	-1.5635	10.1852	2.8181	-0.4334	-0.5374	0.3175	0.0
261	Walk	Forward	-0.9840	10.0344	1.9418	-0.5134	-0.8972	0.4158	1.0
311	Walk	Forward	-0.0575	9.6753	5.3081	-0.6062	-0.2992	0.4476	0.0
377	Walk	Forward	-0.4525	10.6521	4.3049	0.6405	0.2738	0.1807	0.0
427	Walk	Forward	0.1437	9.8524	3.7183	0.5245	0.1816	0.0945	0.0
494	Walk	Forward	-0.1149	8.6529	1.1732	0.3662	0.1462	-0.3196	0.0
563	Walk	Forward	-1.3504	8.1669	3.4813	-0.2904	-0.1000	0.0261	0.0
611	Walk	Forward	-0.1939	8.2148	2.0208	0.0877	0.0808	0.1379	0.0
680	Walk	Forward	-0.0048	8.1573	2.8683	-0.0620	-0.1574	0.0787	0.0
743	Walk	Forward	-0.7111	8.9690	2.1644	-0.0088	-0.0127	-0.0728	0.0
793	Walk	Forward	-0.8931	9.8189	3.5866	-0.0430	-0.1043	-0.0050	1.0
859	Walk	Forward	-0.6512	10.2619	2.7151	0.2392	-0.0353	-0.0130	0.0
926	Walk	Forward	-0.6896	10.1637	3.9529	0.1610	-0.0676	-0.0454	0.0
975	Walk	Forward	-0.2251	10.9370	1.1876	0.4707	0.0557	0.0157	0.0
1042	Walk	Forward	-0.6010	9.4909	6.2658	-0.5067	-0.2045	-0.0899	0.0
1092	Walk	Forward	-0.5842	8.8828	1.5778	0.0400	-0.1067	-0.1461	0.0
1157	Walk	Forward	-0.6991	8.4901	3.3927	-0.1560	-0.2301	0.1923	0.0
1208	Walk	Forward	-0.2490	8.5116	1.5012	0.0645	0.0515	0.0066	0.0
1275	Walk	Forward	-0.1939	8.3105	2.2937	-0.1487	-0.0151	-0.0044	0.0
1342	Walk	Forward	-0.7470	8.9019	2.3272	-0.0907	-0.0114	-0.0020	0.0
1390	Walk	Forward	-0.3759	9.0647	2.7941	-0.0601	-0.1043	0.0634	0.0
1457	Walk	Forward	0.0982	10.0105	2.6864	0.1097	0.0973	0.2088	1.0
1523	Walk	Forward	0.1125	10.4893	3.2059	-0.0931	0.0325	0.0035	0.0
1574	Walk	Forward	-0.9218	11.2387	2.7630	0.0596	0.4302	0.0677	0.0
1639	Walk	Forward	0.1389	10.1278	4.0942	-0.2898	-0.1727	0.0078	0.0
1706	Walk	Forward	-1.2570	9.2658	2.1955	0.3198	0.1846	0.0157	0.0
1758	Walk	Forward	-0.1365	8.6290	3.3089	-0.4645	-0.4372	0.1385	0.0
1822	Walk	Forward	-0.0096	8.5140	4.0367	-0.2153	0.3013	0.1752	0.0
1872	Walk	Forward	0.4022	8.3201	1.0152	0.2166	0.1150	0.0970	0.0
1938	Walk	Forward	-0.9338	8.6026	2.2841	-0.1866	-0.2039	-0.0142	0.0
1987	Walk	Forward	0.4046	9.3472	2.6720	-0.2147	-0.0762	-0.0197	0.0
2054	Walk	Forward	-0.6441	9.9578	2.9354	-0.1005	-0.2216	-0.2628	1.0
2120	Walk	Forward	0.1293	10.2188	3.3616	-0.0284	-0.0224	-0.1425	0.0
2170	Walk	Forward	-0.4525	11.0927	2.1812	0.1995	-0.0988	-0.2158	0.0
2237	Walk	Forward	0.9840	9.9338	6.5436	-0.4859	-0.3486	-0.1547	0.0
2305	Walk	Forward	-0.3017	8.4302	1.1900	0.5923	-0.2167	-0.2054	0.0
2354	Walk	Forward	-0.7015	8.5524	4.2834	-0.3540	-0.1122	-0.0032	0.0
2420	Walk	Forward	-0.2322	8.5859	2.4206	0.1213	-0.3004	0.0658	0.0
2469	Walk	Forward	-0.1365	8.7439	2.6600	-0.0339	0.0423	-0.0423	0.0
2537	Walk	Forward	-0.6608	8.8277	2.1237	0.0193	-0.1379	-0.1932	0.0
2604	Walk	Forward	-0.4286	9.4287	3.7782	-0.1402	-0.0237	-0.0124	0.0
2653	Walk	Forward	-0.5291	9.7423	2.8396	0.2972	0.0454	0.0347	1.0
2718	Walk	Forward	-0.1317	10.0727	1.7574	0.2422	0.2195	0.1122	0.0
2768	Walk	Forward	-0.9002	10.4319	3.6489	-0.1725	-0.0237	0.0170	0.0
2835	Walk	Forward	0.1030	10.6138	3.4885	-0.0045	-0.1648	0.1898	0.0
2901	Walk	Forward	0.0407	9.0815	3.2035	0.5782	0.2885	-0.0661	0.0
2951	Walk	Forward	-1.3671	8.6361	1.6161	-0.0736	-0.0811	-0.2335	0.0
3017	Walk	Forward	-1.0559	8.5380	4.3624	-0.0925	0.1596	0.0988	0.0
3083	Walk	Forward	-0.1053	8.3273	1.8819	0.2453	0.1248	0.2082	0.0
3133	Walk	Forward	-0.3903	8.5164	2.1333	0.0058	0.0325	0.0530	0.0
3198	Walk	Forward	-0.1748	9.3042	2.4685	-0.0253	-0.1147	0.0218	0.0
3248	Walk	Forward	-0.8811	9.7662	2.8923	0.0266	-0.0530	-0.1095	0.0
3315	Walk	Forward	-0.3208	10.2978	2.9976	0.0712	-0.1098	-0.1107	1.0
3381	Walk	Forward	-1.7239	10.7551	2.1836	0.2031	0.0466	-0.0936	0.0
3431	Walk	Forward	-0.7111	10.3361	3.9506	-0.4071	-0.1507	0.0872	0.0
3499	Walk	Forward	0.6177	8.9426	3.5339	0.2716	0.0783	0.2075	0.0
3548	Walk	Forward	0.1030	8.7080	3.2849	-0.4450	0.0203	-0.1901	0.0
3616	Walk	Forward	-0.9769	8.7247	2.6457	-0.1304	0.1743	-0.1547	0.0
3681	Walk	Forward	-0.4166	8.8397	2.3967	-0.0656	0.0728	0.1074	0.0
3750	Walk	Forward	-0.2107	8.7487	1.7909	0.0932	0.0344	-0.0081	0.0
3799	Walk	Forward	-0.2753	8.9474	2.3871	-0.1243	0.0515	-0.0221	0.0
3864	Walk	Forward	-0.5938	9.6633	2.8061	0.1995	0.0820	0.1116	0.0
3912	Walk	Forward	0.0455	10.0392	1.8220	0.3278	0.1529	0.1458	0.0
3980	Walk	Forward	-0.1915	10.2068	2.5643	0.0126	0.0246	-0.0173	1.0
4047	Walk	Forward	-1.2067	11.5643	1.8651	0.0639	0.3887	0.0334	0.0
4096	Walk	Forward	0.2921	9.2970	5.7295	-0.3784	-0.0292	-0.0038	0.0
4163	Walk	Forward	-0.4190	9.1964	0.4022	0.5196	0.4320	-0.0771	0.0
4212	Walk	Forward	-1.0439	8.5978	4.7048	-0.8219	-0.0139	-0.0924	0.0
4279	Walk	Forward	-0.4166	8.6721	2.0687	0.2862	0.0344	0.2265	0.0
4346	Walk	Forward	-0.2035	8.6529	2.1596	-0.1121	0.2097	0.0670	0.0
4396	Walk	Forward	-0.5818	8.7271	2.2650	-0.0791	-0.0646	-0.0478	0.0
4462	Walk	Forward	-0.4549	9.4981	3.2849	-0.1151	0.0026	0.0212	0.0
4515	Walk	Forward	-0.2825	9.9315	2.0591	0.1940	-0.0817	0.0005	1.0
4577	Walk	Forward	-0.3520	10.1852	2.8492	0.0865	-0.1416	-0.0826	0.0
4645	Walk	Forward	-0.9170	10.8125	2.4948	0.3876	0.0912	-0.0289	0.0
4695	Walk	Forward	0.3974	10.8365	3.4094	-0.3240	-0.3688	-0.1144	0.0
4754	Walk	Forward	-0.0263	8.6146	2.0040	0.3858	0.0344	-0.1284	0.0
4826	Walk	Forward	-1.1780	8.4709	3.9075	-0.6447	-0.0927	-0.0863	0.0
4876	Walk	Forward	-0.1628	8.8061	2.7247	-0.0876	-0.0334	0.0585	0.0
4942	Walk	Forward	-0.4525	8.6338	1.5994	0.0382	0.0820	-0.0325	0.0
4992	Walk	Forward	-0.5962	8.9283	1.6928	-0.0412	0.0197	-0.0869	0.0
5059	Walk	Forward	-0.2011	9.3065	3.6585	-0.1951	-0.0554	-0.0185	0.0
5109	Walk	Forward	-0.6560	9.6609	2.4398	0.1317	0.0661	0.0139	1.0
5175	Walk	Forward	-0.5674	10.0871	1.9729	0.1500	0.1009	0.0438	0.0
5243	Walk	Forward	-0.7829	10.2475	3.2993	0.0156	0.1455	0.0835	0.0
5292	Walk	Forward	-1.0487	10.6641	2.0232	0.0211	0.1883	0.1617	0.0
5363	Walk	Forward	-0.2035	9.2970	5.1429	0.1335	0.4363	0.1513	0.0
5423	Walk	Forward	-0.8356	9.2204	-0.5243	0.5361	0.3068	-0.0142	0.0
5474	Walk	Forward	-0.7039	8.6840	5.7199	-1.0186	0.1236	-0.0735	0.0
5539	Walk	Forward	-0.1149	8.5787	3.5196	-0.0601	0.1339	0.1061	0.0
5607	Walk	Forward	-0.5028	8.6792	2.2243	0.2337	0.3380	0.1538	0.0
5657	Walk	Forward	-0.5315	9.0049	1.2402	-0.1188	0.0295	-0.0197	0.0
5723	Walk	Forward	-0.5746	9.3544	3.5220	-0.2190	0.1003	-0.0545	0.0
5774	Walk	Forward	-0.6943	9.9219	2.7534	0.2086	-0.0255	0.0145	1.0
5839	Walk	Forward	0.2562	10.1493	2.7199	0.1561	-0.0402	0.0414	0.0
5906	Walk	Forward	-1.1636	10.6904	1.9250	0.3687	0.0203	-0.1584	0.0
5955	Walk	Forward	-1.0655	10.9059	4.2810	-0.1854	-0.1587	-0.1718	0.0
6023	Walk	Forward	0.4477	8.9761	3.1724	0.6008	0.0264	0.0072	0.0
6071	Walk	Forward	-0.5794	8.2794	3.1030	-0.5219	0.0270	-0.1791	0.0
6138	Walk	Forward	-0.4166	8.5116	2.4996	0.0126	-0.0102	0.0677	0.0
6204	Walk	Forward	-0.1676	8.7870	2.6744	-0.1078	0.0191	0.0420	0.0
6255	Walk	Forward	-0.0239	8.8708	1.7095	0.0932	0.0057	0.0072	0.0
6322	Walk	Forward	-0.7255	9.1342	3.0144	-0.2214	-0.0224	-0.0985	0.0
6372	Walk	Forward	-0.4094	9.4478	2.6864	0.0901	0.0441	0.0408	0.0
6437	Walk	Forward	-0.3831	10.0536	1.6018	0.1830	0.0374	0.0188	0.0
6502	Walk	Forward	-0.8141	10.1182	3.7638	0.0584	0.1290	0.0267	0.0
6553	Walk	Forward	-0.8308	10.9251	1.3073	0.5147	0.4937	0.1477	0.0
6621	Walk	Forward	-0.1772	9.5579	3.8524	-0.6056	0.0423	-0.0832	0.0
6674	Walk	Forward	-0.6345	8.9594	1.8196	0.3467	0.4094	-0.0441	0.0
6735	Walk	Forward	-1.6616	8.9929	2.3033	-0.7370	0.0313	-0.0148	0.0
6802	Walk	Forward	-0.3903	9.0144	4.2881	-0.5183	0.0289	0.1629	0.0
6868	Walk	Forward	-0.5315	8.6361	2.3368	0.0895	0.0771	0.1061	0.0
6918	Walk	Forward	-0.5986	8.5284	2.4110	0.0468	0.0362	0.1214	0.0
6986	Walk	Forward	-0.4884	9.0336	2.2195	0.0730	-0.0463	0.0909	0.0
7034	Walk	Forward	-0.6584	9.5891	2.4493	0.1402	-0.1031	0.0163	0.0
7102	Walk	Forward	-0.4765	10.1398	1.9896	0.0999	-0.1941	0.0102	1.0
7149	Walk	Forward	-0.9098	10.6497	2.6744	0.1958	-0.1061	-0.0331	0.0
7217	Walk	Forward	-1.0750	11.2651	2.5331	-0.0479	-0.2002	-0.1083	0.0
7283	Walk	Forward	0.4310	9.5460	4.6545	0.2380	0.0557	0.0903	0.0
7334	Walk	Forward	-0.4382	8.7535	3.2490	0.1298	-0.1306	-0.1150	0.0
7399	Walk	Forward	0.3017	9.0049	2.1979	0.0681	0.0044	0.0438	0.0
7467	Walk	Forward	-0.1006	8.5404	3.1772	-0.0833	0.1810	-0.1969	0.0
7517	Walk	Forward	-0.2993	8.8301	1.8029	0.1329	0.0527	-0.1254	0.0
