ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
24	Stop	Up	-0.1844	8.4207	5.5044	0.1345	-0.0103	0.0036	0.0
56	Stop	Up	-0.4669	8.6625	4.8532	0.2157	0.0342	-0.0123	0.0
122	Stop	Up	-0.4669	8.5835	5.1860	0.2096	0.0123	0.0048	0.0
188	Stop	Up	-0.4693	8.6649	4.8197	0.2628	-0.0207	0.0201	0.0
238	Stop	Up	-0.3256	8.6625	4.8795	0.2848	-0.0745	0.0329	0.0
305	Stop	Up	-0.2562	8.6625	4.4845	0.3147	-0.0250	0.0232	0.0
355	Stop	Up	-0.2945	8.7870	4.0463	0.3355	0.0294	0.0164	0.0
421	Stop	Up	-0.3256	8.8708	3.9601	0.3972	0.0025	-0.0043	0.0
487	Stop	Up	-0.3065	9.0647	3.6130	0.3391	-0.0110	-0.0074	0.0
538	Stop	Up	-0.3208	9.1868	3.7614	0.1943	0.0257	-0.0031	0.0
605	Stop	Up	-0.3783	9.2012	3.7997	0.2145	0.0318	0.0042	0.0
672	Stop	Up	-0.2969	9.1844	3.4525	0.2438	0.0006	0.0225	0.0
721	Stop	Up	-0.3160	9.1844	3.3735	0.2304	0.0465	0.0213	0.0
787	Stop	Up	-0.4022	9.3113	3.1437	0.2622	0.0159	0.0213	0.0
838	Stop	Up	-0.1939	9.4191	3.1988	0.2518	-0.0415	0.0140	0.0
905	Stop	Up	-0.2610	9.4526	3.1341	0.2499	0.0294	0.0103	0.0
963	Stop	Up	-0.2083	9.3832	2.7726	0.2915	0.0092	0.0054	0.0
1019	Stop	Up	-0.3137	9.4694	2.4086	0.2799	-0.0048	-0.0117	0.0
1085	Stop	Up	-0.2849	9.3472	2.3895	0.2402	0.0104	0.0085	0.0
1152	Stop	Up	-0.2777	9.3281	2.2339	0.2518	-0.0183	0.0183	0.0
1203	Stop	Up	-0.2682	9.4167	1.9298	0.2334	0.0061	0.0274	0.0
1268	Stop	Up	-0.1365	9.5819	2.1572	0.1583	-0.0494	0.0360	0.0
1336	Stop	Up	-0.1125	9.7471	2.0016	0.1986	-0.0702	0.0091	0.0
1384	Stop	Up	-0.3137	9.8357	1.9442	0.2096	0.0043	-0.0220	0.0
1451	Stop	Up	-0.2083	9.8069	1.7766	0.2896	-0.0177	-0.0202	0.0
1518	Stop	Up	-0.3424	9.7232	1.4150	0.2542	0.0495	-0.0007	0.0
1566	Stop	Up	-0.1891	9.5460	1.3983	0.2072	0.0300	0.0238	0.0
1633	Stop	Up	-0.2945	9.5915	1.2594	0.1974	0.0562	0.0342	0.0
1684	Stop	Up	-0.1844	9.6465	0.9266	0.2066	-0.0348	0.0213	0.0
1749	Stop	Up	-0.1724	9.7136	1.1684	0.1510	-0.0244	0.0079	0.0
1800	Stop	Up	-0.2251	9.7974	0.8476	0.1791	-0.0091	0.0067	0.0
1867	Stop	Up	-0.1389	9.7782	0.6393	0.1565	0.0061	0.0036	0.0
1934	Stop	Up	-0.2299	9.7950	0.8212	0.1516	0.0037	-0.0086	0.0
1982	Stop	Up	-0.1461	9.9315	0.7710	0.1730	0.0153	-0.0025	0.0
2048	Stop	Up	-0.0311	9.9027	0.7422	0.1693	0.0129	-0.0074	0.0
2097	Stop	Up	-0.2466	9.8836	0.2969	0.1895	0.0312	-0.0239	0.0
2166	Stop	Up	-0.2059	9.8022	0.2466	0.1925	0.0092	-0.0245	0.0
2233	Stop	Up	-0.1676	9.7423	0.1173	0.1754	0.0226	-0.0214	0.0
2280	Stop	Up	-0.2873	9.7662	0.0072	0.1724	0.0526	-0.0220	0.0
2347	Stop	Up	-0.2227	9.8357	0.2155	0.1534	0.0013	0.0042	0.0
2396	Stop	Up	-0.1939	9.9027	-0.0862	0.2157	0.0104	-0.0025	0.0
2464	Stop	Up	-0.2849	9.8788	-0.2514	0.1931	0.0141	0.0061	0.0
2530	Stop	Up	-0.2227	9.9027	-0.4812	0.2353	-0.0128	0.0097	0.0
2581	Stop	Up	-0.2753	9.8309	-0.4142	0.2157	-0.0311	0.0146	0.0
2646	Stop	Up	-0.2442	9.7519	-0.5986	0.2811	-0.0018	0.0097	0.0
2713	Stop	Up	-0.3137	9.6346	-1.1325	0.2780	-0.0006	0.0061	0.0
2763	Stop	Up	-0.2921	9.6226	-0.8260	0.1607	0.0373	0.0458	0.0
2829	Stop	Up	-0.2299	9.8764	-1.1971	0.1516	0.0074	0.0305	0.0
2897	Stop	Up	-0.1149	9.9195	-1.1900	0.1693	0.0208	0.0183	0.0
2944	Stop	Up	-0.1508	9.9123	-1.1085	0.1620	0.0178	0.0287	0.0
3010	Stop	Up	-0.1245	9.8524	-1.5371	0.2328	0.0000	0.0164	0.0
3059	Stop	Up	-0.2131	9.7567	-1.4318	0.1803	0.0342	0.0091	0.0
3129	Stop	Up	-0.0335	9.6777	-1.8244	0.2237	0.0019	0.0079	0.0
3195	Stop	Up	-0.0934	9.7040	-1.6904	0.1504	0.0281	-0.0104	0.0
3245	Stop	Up	-0.1580	9.6681	-1.7574	0.1705	0.0086	-0.0001	0.0
3310	Stop	Up	-0.0838	9.6370	-1.9346	0.1742	-0.0097	0.0012	0.0
3361	Stop	Up	-0.0479	9.6154	-2.0615	0.1760	0.0159	0.0018	0.0
3427	Stop	Up	-0.1844	9.4622	-2.0232	0.1711	0.0019	-0.0117	0.0
3476	Stop	Up	-0.2466	9.6489	-2.1525	0.2029	-0.0458	-0.0129	0.0
3545	Stop	Up	-0.2035	9.6202	-2.2698	0.1998	-0.0439	0.0183	0.0
3609	Stop	Up	-0.1939	9.6417	-2.7127	0.2322	-0.0366	0.0250	0.0
3676	Stop	Up	-0.0790	9.6633	-2.4757	0.1986	-0.0262	0.0323	0.0
3725	Stop	Up	-0.0766	9.5771	-2.8707	0.2145	0.0025	0.0268	0.0
3793	Stop	Up	-0.0623	9.4646	-2.6983	0.1815	0.0269	0.0146	0.0
3840	Stop	Up	-0.0431	9.4933	-3.0383	0.2023	0.0141	-0.0068	0.0
3907	Stop	Up	-0.0766	9.3736	-3.0120	0.1669	0.0275	-0.0056	0.0
3975	Stop	Up	-0.0503	9.3113	-2.8564	0.1809	0.0263	-0.0123	0.0
4024	Stop	Up	-0.1556	9.2539	-3.4118	0.1907	0.0318	0.0061	0.0
4090	Stop	Up	0.0551	9.2132	-3.1868	0.1669	0.0171	0.0140	0.0
4158	Stop	Up	-0.0982	9.2634	-3.8883	0.2200	0.0104	-0.0501	0.0
4207	Stop	Up	-0.1221	9.2467	-3.5004	0.1870	-0.0433	-0.0300	0.0
4274	Stop	Up	-0.0838	9.1653	-3.7015	0.2145	-0.0232	-0.0251	0.0
4323	Stop	Up	-0.2227	9.1150	-3.7853	0.1827	0.0153	-0.0043	0.0
4391	Stop	Up	-0.2203	8.9833	-3.8691	0.1943	0.0336	0.0177	0.0
4440	Stop	Up	-0.0790	9.0121	-4.0966	0.1895	0.0092	0.0238	0.0
4506	Stop	Up	-0.2370	8.9522	-4.4342	0.1864	0.0342	0.0268	0.0
4572	Stop	Up	-0.1891	8.8061	-4.1301	0.1345	0.0110	0.0506	0.0
4621	Stop	Up	0.1532	8.8492	-4.1660	0.1601	-0.0800	0.0329	0.0
4688	Stop	Up	0.0263	8.8780	-4.5060	0.1797	-0.0275	0.0122	0.0
4757	Stop	Up	0.0239	8.9187	-4.1876	0.1473	-0.0073	0.0140	0.0
4804	Stop	Up	-0.0168	8.8756	-4.7885	0.2096	-0.0152	0.0024	0.0
4870	Stop	Up	-0.0527	8.7152	-4.5348	0.1699	0.0074	0.0244	0.0
4920	Stop	Up	0.0431	8.5691	-4.8795	0.1931	-0.0171	0.0323	0.0
4987	Stop	Up	0.0814	8.5452	-4.8364	0.1607	0.0043	0.0201	0.0
