ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
39	Stop	Left	-0.3089	9.7399	1.3504	-0.0110	0.3179	-0.0233	0.0
105	Stop	Left	-0.4812	9.6154	1.3647	-0.0263	0.3124	-0.0123	0.0
153	Stop	Left	-0.4621	9.7639	1.5539	-0.0422	0.2898	0.0677	0.0
220	Stop	Left	-0.3687	9.7160	1.1780	-0.0251	0.2874	0.0775	0.0
270	Stop	Left	-0.5818	9.7591	1.6808	-0.0599	0.3399	0.0701	0.0
336	Stop	Left	-0.1772	9.7327	1.6449	-0.0251	0.3442	0.0940	0.0
386	Stop	Left	-0.1844	9.7782	1.5682	0.0037	0.3802	0.0500	0.0
454	Stop	Left	-0.2634	9.8046	1.3408	0.0672	0.4236	0.0249	0.0
519	Stop	Left	-0.2083	9.7830	1.4198	0.0482	0.4120	-0.0258	0.0
569	Stop	Left	-0.4812	9.6944	0.9290	0.0647	0.4065	-0.0398	0.0
636	Stop	Left	-0.2514	9.6561	1.2331	0.0006	0.3485	-0.0007	0.0
701	Stop	Left	-0.8404	9.7950	1.2714	0.0091	0.3582	-0.0251	0.0
751	Stop	Left	-0.1556	9.7088	1.2594	-0.0116	0.2190	0.1056	0.0
817	Stop	Left	-0.5243	9.7351	1.2857	-0.0177	0.3094	0.0756	0.0
884	Stop	Left	-0.4908	9.7495	1.1205	0.0220	0.3961	0.1147	0.0
934	Stop	Left	-0.5076	9.8596	1.2307	0.0146	0.4016	0.0897	0.0
1001	Stop	Left	-0.2921	9.7112	1.2354	-0.0244	0.4047	0.0628	0.0
1050	Stop	Left	-0.5531	9.8117	1.2905	-0.0171	0.4096	0.0347	0.0
1118	Stop	Left	-0.0311	9.6824	1.0846	0.0037	0.3637	0.0701	0.0
1184	Stop	Left	-0.3951	9.7447	1.1923	-0.0306	0.4065	0.0524	0.0
1234	Stop	Left	-0.3400	9.7351	1.2019	-0.0348	0.4120	0.0671	0.0
1301	Stop	Left	-0.1269	9.7543	1.1085	-0.0446	0.3717	0.0701	0.0
1354	Stop	Left	-0.3951	9.7375	1.2307	-0.0397	0.4218	0.0445	0.0
1416	Stop	Left	-0.4022	9.7734	1.0678	-0.0110	0.4041	0.0506	0.0
1486	Stop	Left	-0.4597	9.7662	1.0798	-0.0067	0.4566	0.0292	0.0
1533	Stop	Left	-0.6680	9.8237	1.2929	-0.0367	0.4138	0.0555	0.0
1592	Stop	Left	-0.4429	9.7686	1.3312	-0.0324	0.4535	0.0714	0.0
1665	Stop	Left	-0.3424	9.7160	1.2259	-0.0012	0.4181	0.0708	0.0
1714	Stop	Left	-0.3615	9.7734	1.2738	-0.0226	0.4664	0.0750	0.0
1781	Stop	Left	-0.4070	9.7375	1.1636	-0.0104	0.4401	0.0732	0.0
1836	Stop	Left	-0.1269	9.7016	1.3432	-0.0135	0.3821	0.0640	0.0
1899	Stop	Left	-0.4286	9.7615	1.2618	-0.0037	0.4120	0.0420	0.0
1951	Stop	Left	-0.3807	9.7495	1.2618	-0.0232	0.4309	0.0781	0.0
2015	Stop	Left	-0.4310	9.7710	1.3336	-0.0049	0.4267	0.0677	0.0
