ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
25	Stop	Up	-0.7470	9.2395	3.0192	0.1737	-0.0193	-0.0037	0.0
90	Stop	Up	-0.6273	9.1773	3.2299	0.0583	0.0106	0.0085	0.0
156	Stop	Up	-0.8284	9.3975	3.1221	0.0845	-0.0016	0.0055	0.0
207	Stop	Up	-0.5076	9.4095	3.1844	0.1261	-0.0248	0.0379	0.0
272	Stop	Up	-0.5674	9.3472	2.9641	0.1542	0.0014	0.0214	0.0
322	Stop	Up	-0.5866	9.3329	2.8731	0.1236	0.0369	0.0067	0.0
388	Stop	Up	-0.5531	9.3712	2.7726	0.1090	0.0130	0.0030	0.0
455	Stop	Up	-0.6848	9.3927	2.6696	0.0949	0.0112	0.0018	0.0
506	Stop	Up	-0.6201	9.4598	2.6648	0.0882	0.0051	-0.0116	0.0
572	Stop	Up	-0.6249	9.3927	2.8588	0.0857	0.0106	-0.0092	0.0
623	Stop	Up	-0.6800	9.4837	2.5331	0.1267	-0.0090	-0.0012	0.0
690	Stop	Up	-0.6105	9.4263	2.6026	0.1261	-0.0407	-0.0012	0.0
756	Stop	Up	-0.6656	9.3832	2.2195	0.1187	-0.0505	0.0152	0.0
806	Stop	Up	-0.5507	9.4143	2.3991	0.1242	-0.0762	0.0531	0.0
873	Stop	Up	-0.5076	9.5316	1.9992	0.1401	-0.0334	0.0342	0.0
937	Stop	Up	-0.5435	9.5675	2.3631	0.0277	0.0069	-0.0080	0.0
989	Stop	Up	-0.6752	9.6417	2.3679	0.0521	0.0112	0.0006	0.0
1054	Stop	Up	-0.6608	9.5915	2.1501	0.0729	0.0039	0.0012	0.0
1104	Stop	Up	-0.5052	9.6250	2.2770	0.0809	-0.0193	0.0159	0.0
1171	Stop	Up	-0.4597	9.6082	1.9944	0.0998	-0.0267	0.0165	0.0
1237	Stop	Up	-0.5148	9.6226	2.0734	0.0955	-0.0242	0.0207	0.0
1286	Stop	Up	-0.5507	9.5508	1.9082	0.1224	-0.0377	0.0171	0.0
1353	Stop	Up	-0.6441	9.5867	2.0256	0.0833	-0.0016	0.0232	0.0
1418	Stop	Up	-0.2921	9.6130	1.7933	0.1187	-0.0572	0.0385	0.0
1469	Stop	Up	-0.5507	9.5771	1.7813	0.0509	0.0130	0.0030	0.0
1536	Stop	Up	-0.4717	9.5867	1.6712	0.0760	0.0039	0.0116	0.0
1586	Stop	Up	-0.5172	9.6202	1.6497	0.0473	-0.0230	0.0036	0.0
1656	Stop	Up	-0.4094	9.7734	1.6760	0.0387	-0.0138	0.0110	0.0
1703	Stop	Up	-0.5579	9.7686	1.8292	0.0460	-0.0090	-0.0092	0.0
1768	Stop	Up	-0.5459	9.8117	1.7622	0.0986	-0.0151	0.0238	0.0
1834	Stop	Up	-0.5076	9.7375	1.6688	0.1108	-0.0053	0.0226	0.0
1885	Stop	Up	-0.4166	9.6417	1.3121	0.1200	-0.0145	0.0403	0.0
1951	Stop	Up	-0.5315	9.6058	1.4581	0.0992	0.0167	0.0348	0.0
2018	Stop	Up	-0.3352	9.6729	1.3073	0.0619	-0.0071	0.0201	0.0
2067	Stop	Up	-0.3544	9.7495	1.2283	0.0638	0.0039	0.0220	0.0
2133	Stop	Up	-0.3496	9.8165	1.4150	0.0534	0.0106	0.0189	0.0
2200	Stop	Up	-0.3831	9.7686	1.2283	0.0796	-0.0047	0.0226	0.0
2249	Stop	Up	-0.3879	9.7830	1.2833	0.0662	-0.0028	0.0067	0.0
2319	Stop	Up	-0.4693	9.7327	1.1612	0.0699	-0.0083	-0.0061	0.0
2365	Stop	Up	-0.3280	9.8620	1.2402	0.0778	-0.0108	0.0116	0.0
2431	Stop	Up	-0.3831	9.8237	1.0415	0.0754	-0.0010	-0.0019	0.0
2497	Stop	Up	-0.3137	9.7830	0.9481	0.1022	-0.0010	0.0079	0.0
2548	Stop	Up	-0.3160	9.7495	1.0918	0.0515	-0.0145	0.0110	0.0
2615	Stop	Up	-0.3903	9.7710	0.9721	0.0747	-0.0212	0.0110	0.0
2664	Stop	Up	-0.2945	9.7447	0.9625	0.0699	-0.0065	0.0244	0.0
2731	Stop	Up	-0.3663	9.7998	0.7590	0.0638	-0.0065	0.0250	0.0
2798	Stop	Up	-0.3472	9.8093	0.8332	0.0619	0.0027	0.0165	0.0
2847	Stop	Up	-0.2538	9.7854	0.7518	0.0699	-0.0200	0.0067	0.0
2914	Stop	Up	-0.2777	9.8931	0.7566	0.0583	0.0075	-0.0025	0.0
2965	Stop	Up	-0.3208	9.8141	0.6321	0.0680	-0.0413	-0.0141	0.0
3030	Stop	Up	-0.0958	9.7519	0.6249	0.0473	-0.0193	-0.0006	0.0
3096	Stop	Up	-0.3520	9.8309	0.6848	0.0277	-0.0053	-0.0238	0.0
3145	Stop	Up	-0.3591	9.7806	0.7111	0.0460	-0.0456	-0.0043	0.0
3213	Stop	Up	-0.2107	9.6872	0.4812	0.0723	-0.0633	0.0073	0.0
3277	Stop	Up	-0.3328	9.7519	0.6752	0.0381	-0.0242	-0.0183	0.0
3328	Stop	Up	-0.3544	9.8740	0.3567	0.0552	-0.0206	-0.0049	0.0
3394	Stop	Up	-0.4046	9.9793	0.6345	0.0778	-0.0371	0.0067	0.0
3443	Stop	Up	-0.2969	9.9195	0.5962	0.0699	-0.0419	0.0226	0.0
3510	Stop	Up	-0.2849	9.8524	0.5914	0.0973	-0.0206	-0.0104	0.0
3578	Stop	Up	-0.4382	9.8093	0.2921	0.0925	0.0106	-0.0122	0.0
3626	Stop	Up	-0.2945	9.7088	0.2299	0.0919	0.0106	-0.0135	0.0
3693	Stop	Up	-0.5004	9.7854	0.1461	0.0185	0.0179	-0.0000	0.0
3744	Stop	Up	-0.3256	9.8644	0.3927	0.0442	-0.0077	0.0098	0.0
3809	Stop	Up	-0.3615	9.9003	0.4262	0.0460	-0.0114	0.0207	0.0
3877	Stop	Up	-0.4046	9.8740	0.2490	0.0796	-0.0114	0.0152	0.0
3926	Stop	Up	-0.3927	9.8548	0.3089	0.0503	-0.0096	0.0055	0.0
3994	Stop	Up	-0.2418	9.9458	-0.0311	0.1004	-0.0212	0.0146	0.0
4059	Stop	Up	-0.3424	9.8237	0.1604	0.0638	-0.0047	-0.0257	0.0
4108	Stop	Up	-0.3544	9.8261	0.0790	0.0674	-0.0090	0.0024	0.0
4174	Stop	Up	-0.2586	9.8309	0.0431	0.0766	-0.0187	0.0183	0.0
4223	Stop	Up	-0.3280	9.8381	0.0287	0.0747	-0.0169	0.0232	0.0
4290	Stop	Up	-0.3735	9.8668	-0.0144	0.0686	-0.0016	0.0293	0.0
4356	Stop	Up	-0.1293	9.8548	-0.1077	0.0973	-0.0407	0.0452	0.0
4406	Stop	Up	-0.2083	9.8333	-0.1030	0.0864	0.0033	0.0281	0.0
4473	Stop	Up	-0.2370	9.8788	-0.0934	0.0723	-0.0096	0.0067	0.0
4523	Stop	Up	-0.2897	9.8237	-0.2035	0.0931	0.0124	0.0110	0.0
4591	Stop	Up	-0.2155	9.8069	-0.2275	0.0919	0.0136	0.0140	0.0
4658	Stop	Up	-0.2514	9.8381	-0.4262	0.1138	-0.0083	-0.0043	0.0
4706	Stop	Up	-0.2035	9.8692	-0.6058	0.1138	-0.0059	-0.0220	0.0
4772	Stop	Up	-0.0958	9.8189	-0.4765	0.1138	-0.0316	-0.0232	0.0
4841	Stop	Up	-0.2682	9.8740	-0.7303	0.1169	-0.0419	-0.0428	0.0
4889	Stop	Up	-0.3807	9.8931	-0.3998	0.0589	-0.0016	-0.0251	0.0
4956	Stop	Up	-0.3400	9.8453	-0.6034	0.1181	-0.0297	0.0079	0.0
