ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
20	Stop	Up	-2.9474	6.1772	6.9721	0.0255	0.0360	0.0797	0.0
53	Stop	Up	-2.8444	6.1892	7.1325	0.0224	-0.0697	0.1261	0.0
119	Stop	Up	-2.7462	6.2395	7.1852	0.0108	-0.0215	0.0687	0.0
169	Stop	Up	-3.0455	6.3712	7.4558	0.1629	-0.1003	0.0724	0.0
235	Stop	Up	-2.4924	6.4693	6.8428	0.1733	-0.0734	0.0601	0.0
302	Stop	Up	-3.0886	6.2778	7.3073	0.1782	0.0274	0.0174	0.0
351	Stop	Up	-2.7271	6.4765	6.7854	0.2149	0.0048	0.0320	0.0
418	Stop	Up	-2.9019	6.3879	6.7830	0.2039	0.0292	-0.0016	0.0
484	Stop	Up	-3.0264	6.4262	6.5076	0.2613	-0.0441	0.0162	0.0
533	Stop	Up	-2.8899	6.5579	6.3017	0.1587	0.0311	0.0620	0.0
600	Stop	Up	-2.7247	6.6896	6.4885	0.2680	-0.0325	0.0827	0.0
667	Stop	Up	-2.8827	6.8333	6.5244	0.1617	0.0195	0.0168	0.0
716	Stop	Up	-2.7989	6.9985	6.5005	0.2234	-0.0056	0.0388	0.0
783	Stop	Up	-2.8061	7.1613	6.0312	0.2320	-0.0270	0.0589	0.0
832	Stop	Up	-2.7295	7.2618	6.4957	0.1953	-0.0215	0.0693	0.0
899	Stop	Up	-2.5643	7.3097	5.8947	0.2729	-0.0074	0.0736	0.0
965	Stop	Up	-2.7151	7.3265	6.3999	0.2124	-0.0019	0.0094	0.0
1015	Stop	Up	-2.6002	7.4342	5.7534	0.2857	-0.0471	0.0259	0.0
1081	Stop	Up	-2.6624	7.5204	5.6002	0.2790	-0.0465	0.0210	0.0
1148	Stop	Up	-2.7486	7.5084	5.5380	0.2277	0.0524	0.0039	0.0
1198	Stop	Up	-2.4206	7.6162	5.3967	0.2503	-0.0056	0.0265	0.0
1264	Stop	Up	-2.8731	7.7191	5.5739	0.1959	0.0769	-0.0352	0.0
1331	Stop	Up	-2.6217	7.8556	5.1980	0.2912	0.0048	0.0033	0.0
1380	Stop	Up	-2.8252	7.8532	5.0807	0.2173	0.0250	-0.0235	0.0
1447	Stop	Up	-2.8324	7.8532	5.0040	0.1410	0.0787	-0.0193	0.0
