ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
47	Walk	Right	-0.5770	9.8046	0.5459	0.2081	0.0484	-0.1503	0.0
80	Walk	Right	-0.5411	9.5268	1.6090	-0.0906	-0.0377	-0.1106	0.0
146	Walk	Right	0.1868	9.5508	0.5555	-0.0362	0.0020	-0.0819	0.0
196	Walk	Right	-0.0479	9.4023	1.5563	-0.1217	-0.0914	-0.1417	0.0
262	Walk	Right	-0.3232	9.6537	1.7191	-0.0753	-0.0615	-0.1149	0.0
329	Walk	Right	-0.3567	10.0296	0.9026	0.1794	0.0332	-0.0544	0.0
379	Walk	Right	0.0790	9.9458	1.0798	0.0493	-0.0206	0.1173	0.0
445	Walk	Right	-0.0862	10.0033	1.0104	0.0707	0.0026	0.2095	0.0
496	Walk	Right	0.5148	9.8381	1.2019	-0.1413	-0.0084	0.1845	0.0
562	Walk	Right	0.7686	10.3768	0.6201	-0.1957	-0.0249	0.0812	0.0
628	Walk	Right	-0.4118	10.2188	3.1126	-0.2164	0.0961	-0.0428	0.0
678	Walk	Right	-0.6153	9.2299	1.8963	-0.0197	0.0252	-0.0006	0.0
744	Walk	Right	0.5914	9.4310	2.0615	-0.0991	-0.0658	0.0366	0.0
812	Walk	Right	-0.1221	9.3401	2.2865	-0.0552	-0.0963	-0.1234	0.0
863	Walk	Right	-0.6129	9.6082	2.9521	0.0163	-0.0976	-0.2688	0.0
927	Walk	Right	-0.5698	9.5939	1.6090	0.2539	-0.0279	-0.1949	0.0
977	Walk	Right	-0.4118	9.5651	1.8675	0.1373	-0.0493	-0.1363	0.0
1043	Walk	Right	-0.3687	9.5819	1.1900	0.2167	0.1046	-0.0593	0.0
1111	Walk	Right	-0.3065	9.9578	1.5563	0.0133	0.0222	-0.0202	0.0
1160	Walk	Right	0.0670	9.8860	1.8987	0.0560	0.0362	0.0708	0.0
1226	Walk	Right	-0.3544	9.9745	1.8723	0.1281	0.0613	0.0574	0.0
1278	Walk	Right	-0.0479	10.0224	1.4916	0.1812	0.0698	0.1887	0.0
1345	Walk	Right	0.0766	10.0272	1.1062	0.0933	-0.0163	0.1783	0.0
