ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
44	Walk	Right	0.6512	8.8660	4.6976	0.3053	-0.2186	-0.1110	0.0
111	Walk	Right	1.1708	8.8181	3.5914	0.2387	-0.4636	-0.3499	0.0
161	Walk	Right	-0.8452	8.9187	4.8819	0.5484	-0.4459	-0.3016	0.0
227	Walk	Right	0.2538	9.1437	1.8627	0.8825	-0.5455	-0.1684	0.0
294	Walk	Right	0.7973	8.6122	0.5459	1.5349	-0.5827	0.1480	0.0
343	Walk	Right	-0.1652	9.5292	2.4589	0.0328	-0.1172	-0.3034	0.0
410	Walk	Right	-0.1245	8.9402	2.6529	-0.3606	-0.2199	-0.3951	0.0
459	Walk	Right	-0.4094	9.5053	2.4374	0.1067	0.6964	0.0796	0.0
528	Walk	Right	0.4501	9.3425	2.5020	0.0512	0.5743	-0.0536	0.0
583	Walk	Right	-0.0479	9.5388	1.6832	0.2173	-0.0488	-0.0628	0.0
662	Walk	Right	0.2586	9.3449	2.6864	-0.0588	0.1186	0.0069	0.0
711	Walk	Right	-0.4382	9.8189	2.2554	0.0383	-0.0201	-0.0786	0.0
776	Walk	Right	0.3711	10.0871	1.6568	0.1092	0.1729	0.0399	0.0
826	Walk	Right	-0.4022	10.1972	2.4637	0.1544	0.1271	-0.0267	0.0
892	Walk	Right	-0.3951	9.6968	2.3081	-0.0698	0.1686	0.1223	0.0
945	Walk	Right	-0.9098	9.7591	1.9250	0.1801	0.2731	0.0112	0.0
1007	Walk	Right	-1.0128	9.3329	1.9513	0.0579	0.2963	0.1077	0.0
1076	Walk	Right	-0.7805	9.6920	1.1900	0.1538	0.2193	0.1462	0.0
1126	Walk	Right	-0.0982	9.5172	1.6497	0.0652	0.2450	0.1089	0.0
1192	Walk	Right	-0.0551	9.4215	1.9633	0.0273	0.0953	-0.0420	0.0
1241	Walk	Right	0.3544	9.1892	1.2354	0.0640	0.0514	-0.0634	0.0
1309	Walk	Right	-0.8595	10.0153	1.0990	0.2454	0.1082	-0.2173	0.0
1374	Walk	Right	0.2299	9.5484	0.2466	0.1721	-0.0751	-0.2698	0.0
1423	Walk	Right	-0.7111	9.9530	1.7023	0.0212	0.0874	-0.1330	0.0
1491	Walk	Right	-0.0311	9.7255	1.1133	0.0182	-0.1032	-0.0457	0.0
1557	Walk	Right	-0.9936	10.2212	1.5275	0.1159	0.0349	0.0796	0.0
1607	Walk	Right	-0.0623	9.9195	0.5818	0.1996	-0.1246	0.0619	0.0
1673	Walk	Right	-0.6632	10.2595	1.6784	0.1110	-0.0152	0.1217	0.0
1723	Walk	Right	-0.0455	10.2283	0.5770	0.1819	-0.2180	0.0692	0.0
1788	Walk	Right	-1.0655	10.1829	1.5204	0.0438	-0.2211	0.0264	0.0
1854	Walk	Right	-0.2753	9.6657	0.7542	0.2546	0.1424	0.0368	0.0
1905	Walk	Right	-0.4118	9.5795	0.2107	0.2900	0.0636	0.1119	0.0
1972	Walk	Right	-0.2658	9.3927	1.1732	0.0261	0.0257	-0.0078	0.0
2021	Walk	Right	-0.4070	9.6202	0.7662	0.0163	-0.0458	-0.0316	0.0
2088	Walk	Right	0.1053	9.3903	1.0104	0.0108	-0.0971	-0.0267	0.0
2154	Walk	Right	-0.6488	9.8548	0.7590	0.0023	-0.1313	-0.0982	0.0
2206	Walk	Right	-0.1628	9.5603	1.5228	-0.0032	-0.0592	-0.0933	0.0
2272	Walk	Right	-0.4621	9.8548	0.7829	-0.0276	-0.3036	-0.1385	0.0
2321	Walk	Right	-0.4956	9.6681	1.1684	0.0426	-0.3500	-0.1587	0.0
2387	Walk	Right	-0.6800	10.3265	0.1700	0.1746	-0.2009	-0.0915	0.0
2453	Walk	Right	-0.6752	10.0751	1.1253	-0.0099	-0.2083	0.0832	0.0
2502	Walk	Right	-0.7111	9.9003	1.0367	-0.0692	0.0379	0.1804	0.0
2569	Walk	Right	0.0000	10.0224	0.0694	0.2344	0.1925	0.1889	0.0
