ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
36	Walk	Right	-0.2538	9.6393	2.0351	0.0267	0.2531	-0.0522	0.0
85	Walk	Right	-0.0623	9.6058	1.8747	0.0982	0.2366	-0.0058	0.0
151	Walk	Right	-0.2490	9.5819	2.3991	0.0108	0.1791	0.0858	0.0
219	Walk	Right	-0.0503	9.6489	1.8819	0.0218	0.2518	0.1335	0.0
267	Walk	Right	0.1820	9.8788	1.1469	0.1025	0.2341	0.1744	0.0
334	Walk	Right	-0.2155	10.0895	1.3121	-0.1547	0.1297	0.0052	0.0
384	Walk	Right	-1.1493	9.2898	2.6457	-0.2457	0.2347	-0.0413	0.0
455	Walk	Right	0.2945	9.4885	1.5395	-0.0472	0.0301	0.1078	0.0
519	Walk	Right	-0.0790	9.6034	0.6512	0.1654	-0.1477	0.1347	0.0
568	Walk	Right	-0.4453	9.6992	1.6544	-0.1010	0.2286	-0.1561	0.0
633	Walk	Right	-0.5052	9.5891	2.0543	-0.1572	0.2250	-0.2270	0.0
685	Walk	Right	-0.5243	9.5077	1.8149	-0.0124	-0.1055	-0.0687	0.0
749	Walk	Right	0.0623	9.7112	1.4078	0.0829	-0.0609	0.0003	0.0
816	Walk	Right	-0.3232	9.6298	1.2354	0.1971	-0.0841	-0.0003	0.0
866	Walk	Right	-0.2466	9.8069	1.6018	0.0017	-0.0328	-0.1268	0.0
933	Walk	Right	-0.4693	9.8381	1.5299	-0.1016	0.0093	-0.1591	0.0
1000	Walk	Right	-0.5172	9.8213	2.2458	-0.0105	-0.1110	0.0082	0.0
1049	Walk	Right	-0.5698	10.1589	1.4294	-0.0032	-0.1263	-0.0083	0.0
1115	Walk	Right	-0.0335	10.1852	1.5970	0.0084	-0.0035	0.0467	0.0
1165	Walk	Right	-0.6536	10.0200	2.2626	-0.0490	-0.0176	-0.1268	0.0
1231	Walk	Right	-0.9673	9.7255	2.7414	-0.1156	0.0032	-0.0504	0.0
1297	Walk	Right	0.7877	9.6393	1.1684	0.2393	-0.1190	0.2367	0.0
1348	Walk	Right	-0.5483	9.0863	1.5108	0.3505	-0.1837	0.1744	0.0
1414	Walk	Right	-0.5220	9.3784	2.1261	0.0066	-0.1465	-0.1133	0.0
1464	Walk	Right	-0.6201	9.6465	1.4605	0.0224	-0.1923	-0.1207	0.0
1530	Walk	Right	-0.3352	9.7639	1.2738	0.0298	-0.1507	-0.0571	0.0
1597	Walk	Right	-0.7973	9.6609	1.6856	0.0505	-0.0878	-0.0101	0.0
1647	Walk	Right	-0.4022	9.4263	1.4126	0.0182	-0.1159	-0.0907	0.0
1712	Walk	Right	-0.4310	9.3880	1.8771	0.0328	-0.0133	-0.0712	0.0
1780	Walk	Right	-0.3208	9.5532	1.3935	-0.0136	-0.0182	-0.0516	0.0
1830	Walk	Right	-0.3735	9.5388	1.5395	-0.0423	-0.0212	-0.0046	0.0
1895	Walk	Right	-0.5866	9.6130	1.9896	-0.0839	0.0344	0.0406	0.0
1945	Walk	Right	-0.7039	9.9865	1.2546	-0.1065	0.1009	0.0699	0.0
2012	Walk	Right	-0.6752	10.1398	2.8564	-0.1853	0.0619	0.0339	0.0
2078	Walk	Right	-0.7207	9.6058	1.8316	-0.1376	0.0063	0.1695	0.0
2128	Walk	Right	-0.5698	9.4909	1.8604	0.0249	0.1620	0.1609	0.0
