ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
10	Walk	Left	-0.8284	9.3640	2.3703	0.1416	-0.1067	-0.0926	0.0
58	Walk	Left	-1.3121	9.0791	3.0359	0.0249	-0.2979	-0.1359	0.0
124	Walk	Left	-1.0726	8.9378	2.6457	0.0066	-0.2808	0.0088	0.0
191	Walk	Left	-1.2402	9.0480	3.2682	-0.0264	-0.5197	0.0577	0.0
240	Walk	Left	-0.2442	9.4095	3.0264	-0.0154	-0.2839	0.2233	0.0
307	Walk	Left	-0.7949	9.6489	2.5858	0.0536	-0.4329	0.2287	0.0
357	Walk	Left	0.0766	9.5364	2.7151	-0.1376	-0.1318	0.1835	0.0
423	Walk	Left	0.1891	9.5148	2.5858	-0.0851	-0.1465	0.1799	0.0
489	Walk	Left	0.4884	9.5101	2.3871	0.1342	0.0215	0.0760	0.0
541	Walk	Left	-0.1939	9.3281	3.2275	-0.0374	-0.0603	-0.1903	0.0
606	Walk	Left	0.0096	9.6370	2.0639	0.1776	0.0136	-0.0327	0.0
657	Walk	Left	-0.1748	9.6729	2.3608	0.1611	0.1272	-0.0510	0.0
725	Walk	Left	-0.6105	9.8716	2.2650	0.2472	0.1297	-0.0577	0.0
791	Walk	Left	-0.3208	10.0344	2.6289	0.1336	0.0545	-0.0241	0.0
839	Walk	Left	0.1053	10.1637	1.6736	0.2210	0.0728	-0.0223	0.0
907	Walk	Left	-0.0982	9.9219	2.9761	0.2081	0.0276	-0.0724	0.0
972	Walk	Left	0.0838	9.5651	1.9513	0.2265	0.1382	-0.0907	0.0
1023	Walk	Left	-0.5914	8.9785	2.1453	0.3297	0.0460	-0.0993	0.0
1089	Walk	Left	-0.4405	9.0671	2.1285	0.1587	0.0796	-0.0388	0.0
1138	Walk	Left	-0.5722	9.2371	2.0471	0.1171	0.0814	0.0302	0.0
1206	Walk	Left	-0.4118	9.3688	1.5970	0.0145	0.1339	0.1377	0.0
1254	Walk	Left	-0.0551	9.5340	1.9681	0.0927	0.1181	0.0858	0.0
1321	Walk	Left	-0.3807	9.5675	2.0088	-0.0301	-0.0298	0.0131	0.0
1387	Walk	Left	-0.5387	9.5172	2.1429	0.0127	-0.0683	-0.0150	0.0
1437	Walk	Left	-0.6129	9.5819	2.2123	0.0059	-0.0677	-0.0174	0.0
1502	Walk	Left	-0.6728	9.5532	1.8484	0.0511	0.0069	0.0076	0.0
1570	Walk	Left	-0.5483	9.7040	1.7909	0.0951	-0.0499	-0.0278	0.0
1620	Walk	Left	-0.3759	9.6465	2.3224	-0.0307	0.0399	0.0015	0.0
1687	Walk	Left	-0.3855	9.9123	1.2115	0.0524	-0.0206	-0.0645	0.0
1753	Walk	Left	-0.5531	9.6585	2.8540	-0.1590	0.0325	-0.0828	0.0
1804	Walk	Left	-0.1197	9.2682	1.6401	-0.1327	0.0197	-0.1060	0.0
1867	Walk	Left	-0.4070	9.5915	1.5443	0.0328	0.0209	-0.1158	0.0
1917	Walk	Left	-0.5004	9.7088	1.5706	-0.0173	-0.0115	-0.0956	0.0
1985	Walk	Left	-0.5339	9.7327	1.9633	-0.0955	0.0173	-0.0474	0.0
2050	Walk	Left	-0.0455	9.7567	1.4366	0.0866	-0.0133	0.1261	0.0
2101	Walk	Left	-0.1413	9.6393	1.6592	0.1214	-0.0695	0.1096	0.0
2168	Walk	Left	-0.3879	9.5795	1.6640	-0.0399	-0.0005	-0.0040	0.0
2235	Walk	Left	-0.3184	9.6537	1.4916	0.0560	0.0191	0.0559	0.0
2285	Walk	Left	-0.5076	9.5460	1.2331	-0.0051	0.0435	0.0644	0.0
2350	Walk	Left	-0.5052	9.8716	1.4749	0.0145	0.1370	0.1212	0.0
2399	Walk	Left	-0.3783	9.9985	1.6520	0.0114	0.1284	0.0889	0.0
2466	Walk	Left	-0.4789	9.9602	1.6856	0.0884	0.0948	0.0082	0.0
2516	Walk	Left	-0.5914	9.7806	1.5180	0.1208	0.2317	-0.0608	0.0
2582	Walk	Left	-0.6704	10.0967	1.3623	0.1110	0.2579	-0.1084	0.0
2649	Walk	Left	-0.2897	10.0392	1.1349	0.0774	0.1987	-0.0767	0.0
2698	Walk	Left	-0.1868	9.8381	2.1764	-0.0423	0.1547	-0.0932	0.0
2764	Walk	Left	-0.2035	9.1964	1.0319	0.2430	0.0649	-0.0413	0.0
2831	Walk	Left	-0.4908	9.4095	1.9130	0.0921	0.0008	-0.1078	0.0
2881	Walk	Left	-0.1796	9.6346	2.0758	-0.0680	0.0484	0.0357	0.0
2948	Walk	Left	-0.1484	9.7303	0.8739	0.0554	-0.0408	0.0479	0.0
2997	Walk	Left	-0.2251	9.6465	1.4270	0.0738	0.0386	0.1371	0.0
3064	Walk	Left	-0.3831	9.5268	1.5204	-0.0203	-0.0316	0.0528	0.0
3130	Walk	Left	-0.6369	9.5603	1.4725	0.0053	-0.0157	0.0779	0.0
3180	Walk	Left	-0.6512	9.6944	1.2426	0.0469	-0.0347	0.0522	0.0
3245	Walk	Left	-0.7398	9.5364	1.5515	0.0053	-0.0084	0.0296	0.0
3296	Walk	Left	-0.8380	9.7447	1.2378	0.0328	-0.0066	0.0345	0.0
3362	Walk	Left	-0.5770	9.8548	2.0064	-0.1431	0.2677	-0.0040	0.0
3431	Walk	Left	-0.6488	9.9386	0.7326	0.1086	-0.0915	-0.0211	0.0
3480	Walk	Left	-1.1038	10.1134	2.1740	-0.0032	-0.0328	-0.0498	0.0
3545	Walk	Left	-0.5746	10.2020	2.7271	-0.0393	-0.0286	0.0424	0.0
3611	Walk	Left	0.4860	9.6393	0.7015	0.0939	-0.3554	0.0406	0.0
3661	Walk	Left	-0.1915	9.5244	2.1165	-0.0429	-0.0096	-0.0975	0.0
3728	Walk	Left	-0.2897	9.4933	1.3240	-0.0118	-0.0377	-0.1689	0.0
3777	Walk	Left	-0.5555	9.5747	1.1373	0.1049	-0.0994	-0.1182	0.0
3848	Walk	Left	-0.4765	9.6920	0.5531	-0.0093	0.0093	-0.0138	0.0
3909	Walk	Left	-0.2873	9.6753	1.3959	-0.0435	-0.0261	0.0742	0.0
3960	Walk	Left	0.0886	9.8046	1.1900	-0.0350	0.0655	0.2617	0.0
4027	Walk	Left	-0.0359	9.7806	0.8667	0.0420	-0.0389	0.2068	0.0
4077	Walk	Left	-0.0503	9.7327	1.1157	-0.0350	0.0502	0.0424	0.0
4143	Walk	Left	-0.3208	9.7734	0.7566	0.0933	-0.0304	-0.0119	0.0
4211	Walk	Left	-0.2993	9.8788	0.4717	0.0792	-0.0163	-0.0174	0.0
4257	Walk	Left	-0.7398	9.8117	0.9960	0.0353	-0.0053	-0.1109	0.0
4325	Walk	Left	-0.6488	9.9937	0.9386	0.0463	-0.0365	-0.1500	0.0
4391	Walk	Left	-0.3615	10.7096	1.2977	0.0707	0.1345	-0.0761	0.0
4440	Walk	Left	-0.2897	10.4582	1.4845	0.0127	0.0466	-0.0608	0.0
4507	Walk	Left	-0.3496	9.6274	1.8196	-0.0405	0.0948	-0.0504	0.0
4557	Walk	Left	-0.5579	8.9115	0.7350	0.0805	0.0680	-0.0241	0.0
4623	Walk	Left	-1.0463	9.0001	0.8955	0.2631	-0.0151	-0.0645	0.0
4690	Walk	Left	-0.7590	9.4239	1.6856	-0.1663	0.2726	-0.0064	0.0
4740	Walk	Left	-0.5004	9.6609	1.8963	-0.1474	0.2439	0.0821	0.0
4806	Walk	Left	-0.0407	9.4909	1.3097	-0.0222	0.2995	0.1567	0.0
4873	Walk	Left	-0.0359	9.7016	1.2378	0.0145	0.1810	0.1060	0.0
4921	Walk	Left	-0.1915	9.8620	1.5754	-0.1046	0.2708	0.0803	0.0
4989	Walk	Left	-0.4573	9.8022	1.6616	-0.0606	0.1138	0.0186	0.0
5039	Walk	Left	-0.4214	9.9123	1.1947	0.0432	0.1174	0.0143	0.0
5105	Walk	Left	-0.6345	9.8812	1.5060	0.0230	0.0124	-0.0241	0.0
5171	Walk	Left	-0.4190	10.0081	1.2283	0.0127	0.0374	-0.0138	0.0
5221	Walk	Left	-0.5866	9.6681	1.6113	0.0182	-0.0518	-0.0632	0.0
5288	Walk	Left	-0.6512	10.3959	1.3264	-0.0423	-0.0408	-0.1323	0.0
5336	Walk	Left	-0.8141	9.9291	1.1852	-0.0594	-0.0487	-0.0376	0.0
5404	Walk	Left	-0.0551	9.5053	1.2091	-0.0393	-0.0689	-0.0529	0.0
5454	Walk	Left	-0.2179	9.6010	1.3384	0.0151	-0.0536	-0.0773	0.0
5520	Walk	Left	-0.6680	9.5436	0.8476	-0.0399	0.0674	-0.0858	0.0
5587	Walk	Left	-0.4118	9.5699	1.5754	-0.0551	0.0680	-0.0187	0.0
5636	Walk	Left	-0.1149	9.4167	0.8260	0.0139	0.0625	0.1725	0.0
5702	Walk	Left	-0.5124	9.6298	1.1923	-0.0105	0.0142	0.1426	0.0
5768	Walk	Left	-0.0623	9.7615	0.9218	-0.0832	0.1174	0.1548	0.0
5819	Walk	Left	-0.4956	9.5148	1.0966	0.0078	0.0356	0.1347	0.0
5885	Walk	Left	0.1939	9.7782	1.0295	0.0475	0.0735	0.1243	0.0
5935	Walk	Left	-0.2945	9.8812	1.3456	-0.0099	-0.0237	0.0577	0.0
6001	Walk	Left	-0.5243	9.9554	1.3623	-0.0289	0.1119	0.0064	0.0
