ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
39	Walk	Left	-0.2155	10.0847	2.3512	0.0414	-0.0169	-0.0629	0.0
105	Walk	Left	-0.2825	10.0248	3.0168	-0.1175	0.0210	-0.1075	0.0
155	Walk	Left	0.1365	9.4622	2.8252	0.0603	-0.1018	-0.0489	0.0
222	Walk	Left	-0.3304	9.5292	1.0942	0.1495	0.0185	-0.0520	0.0
289	Walk	Left	0.1484	9.4478	2.3416	0.2637	-0.0255	0.0495	0.0
337	Walk	Left	-0.1365	9.2515	1.8460	-0.0203	0.1639	0.0171	0.0
403	Walk	Left	0.0120	9.3760	1.5491	0.1617	0.1950	0.1936	0.0
453	Walk	Left	0.2155	9.6801	1.9346	-0.0448	0.1841	0.0739	0.0
523	Walk	Left	0.0527	9.3520	1.9322	-0.0075	0.2231	0.1338	0.0
588	Walk	Left	0.0958	9.0982	2.0256	-0.0515	0.1633	0.0183	0.0
638	Walk	Left	0.3065	9.4263	1.6185	0.0530	0.1474	0.1087	0.0
705	Walk	Left	0.3089	9.8405	1.9849	-0.0014	0.1407	0.0892	0.0
770	Walk	Left	0.0287	10.0655	2.1932	-0.0197	0.0833	0.0049	0.0
820	Walk	Left	0.3591	9.7758	2.2267	-0.0130	0.1162	-0.0697	0.0
889	Walk	Left	-0.1508	10.1996	1.8939	0.1690	0.0704	-0.1002	0.0
937	Walk	Left	0.1844	9.8955	2.7678	0.1202	0.1083	-0.1460	0.0
1003	Walk	Left	-0.3998	9.5867	1.3240	-0.0130	0.0851	-0.1906	0.0
1071	Walk	Left	-0.4717	9.7543	1.9729	0.1770	-0.1562	-0.0306	0.0
1119	Walk	Left	0.0192	9.6298	2.0303	-0.0319	-0.0151	-0.0006	0.0
1185	Walk	Left	-0.0886	9.5651	1.5946	0.0737	-0.0438	0.1435	0.0
1235	Walk	Left	0.0958	9.1868	1.9537	0.0096	-0.0352	0.1179	0.0
1301	Walk	Left	0.4190	9.3377	1.6760	0.1257	-0.0829	0.1533	0.0
1371	Walk	Left	0.4645	9.3784	1.8029	0.1531	-0.0902	0.1429	0.0
1416	Walk	Left	-0.3113	9.4143	1.2163	0.0475	-0.1189	-0.0593	0.0
1485	Walk	Left	0.8093	9.6705	1.7598	0.1397	-0.1043	-0.0507	0.0
1552	Walk	Left	-0.2107	10.2834	1.1804	-0.1474	-0.1495	-0.1582	0.0
1601	Walk	Left	0.4118	10.4055	2.0663	-0.2177	-0.1489	-0.1546	0.0
1667	Walk	Left	0.5315	9.5244	1.8627	-0.1871	-0.1531	-0.2279	0.0
1716	Walk	Left	0.2825	9.3903	1.6880	-0.0558	-0.1788	-0.1033	0.0
1787	Walk	Left	0.2825	9.4909	1.5994	-0.0900	-0.0914	-0.1051	0.0
1848	Walk	Left	0.2299	9.5148	1.4892	-0.0753	-0.0988	0.0855	0.0
1899	Walk	Left	0.2849	9.5579	1.7813	-0.0491	-0.1623	0.1111	0.0
1965	Walk	Left	0.3376	9.7423	1.6832	-0.0692	-0.0737	0.0464	0.0
2016	Walk	Left	0.1006	9.6154	1.9657	-0.0063	-0.1715	0.0843	0.0
2082	Walk	Left	0.5363	9.9075	1.4605	-0.0497	-0.0976	0.0409	0.0
2135	Walk	Left	0.4022	9.9362	1.8867	0.0798	-0.1360	0.0049	0.0
2197	Walk	Left	0.2059	10.1086	1.1564	0.0756	-0.0206	-0.0691	0.0
2265	Walk	Left	0.1293	9.7926	1.6904	0.1287	-0.0811	-0.1442	0.0
2332	Walk	Left	0.0694	9.8022	1.2929	0.1715	-0.0432	-0.1686	0.0
2380	Walk	Left	-0.0431	10.1661	0.9888	0.1513	-0.1214	-0.1271	0.0
2446	Walk	Left	0.0670	9.9434	2.4350	-0.0484	-0.0481	-0.1747	0.0
2495	Walk	Left	-0.5459	9.7854	0.9673	0.1012	-0.0524	-0.1503	0.0
2563	Walk	Left	-0.1700	9.3951	1.9322	0.0261	-0.0792	-0.0904	0.0
2630	Walk	Left	-0.2753	9.6322	1.6760	-0.0130	-0.0114	-0.0910	0.0
2680	Walk	Left	-0.1317	9.3377	1.4605	0.0823	0.0258	0.0727	0.0
2746	Walk	Left	0.0694	9.2371	1.4102	0.0426	0.0332	0.0892	0.0
2795	Walk	Left	0.0575	9.4670	1.0990	0.1525	-0.0291	0.1900	0.0
2861	Walk	Left	-0.0551	9.7184	1.8747	-0.0558	-0.0291	0.0482	0.0
2929	Walk	Left	-0.0790	9.8884	1.5084	-0.0741	-0.0548	0.0476	0.0
2978	Walk	Left	-0.0766	9.8261	1.8340	0.0530	-0.0389	0.1069	0.0
3044	Walk	Left	-0.0527	9.8381	1.2714	0.0524	-0.0670	0.0806	0.0
3113	Walk	Left	0.2658	9.8668	1.3504	0.1122	-0.0493	0.0794	0.0
3161	Walk	Left	-0.4214	9.6920	0.6321	0.0921	-0.1140	-0.0287	0.0
3226	Walk	Left	-0.0431	10.0775	0.6273	0.0774	-0.0688	-0.0245	0.0
3277	Walk	Left	0.0742	9.9650	1.6760	-0.1004	-0.0499	-0.1008	0.0
