ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
7	Stop	Down	-0.2251	8.8253	-3.8380	-0.0439	-0.0491	0.0285	0.0
57	Stop	Down	-0.1604	8.7990	-4.8005	-0.0151	-0.0613	-0.0106	0.0
123	Stop	Down	-0.2275	8.7080	-3.9146	-0.1404	0.0163	0.0072	0.0
189	Stop	Down	-0.4262	8.7295	-4.4342	-0.1416	-0.0069	-0.0002	0.0
239	Stop	Down	-0.1724	8.9043	-3.5914	-0.2742	0.0010	0.0426	0.0
306	Stop	Down	-0.0694	9.2180	-3.9099	-0.2222	-0.0515	0.0359	0.0
365	Stop	Down	-0.0479	9.3520	-3.5292	-0.3004	0.0633	0.0041	0.0
422	Stop	Down	-0.2825	9.2012	-3.4023	-0.3120	0.0413	-0.0014	0.0
488	Stop	Down	-0.1030	9.2994	-2.9809	-0.4104	0.0749	-0.0032	0.0
539	Stop	Down	-0.1891	9.5172	-2.7989	-0.3407	0.0401	-0.0503	0.0
606	Stop	Down	-0.1365	9.5579	-2.8444	-0.2680	0.0395	-0.0460	0.0
673	Stop	Down	-0.0623	9.6633	-2.5619	-0.2729	0.0102	-0.0417	0.0
722	Stop	Down	-0.1149	9.6178	-2.2913	-0.3114	0.0492	-0.0435	0.0
789	Stop	Down	-0.2706	9.6824	-2.3201	-0.2552	0.0383	-0.0484	0.0
840	Stop	Down	-0.3041	9.6465	-1.9920	-0.2619	-0.0069	-0.0417	0.0
906	Stop	Down	-0.2275	9.5723	-1.7718	-0.2485	-0.0247	-0.0179	0.0
970	Stop	Down	-0.2107	9.6753	-1.5012	-0.2021	-0.0595	-0.0142	0.0
1022	Stop	Down	-0.2706	9.7519	-1.9034	-0.1880	-0.0613	-0.0020	0.0
1089	Stop	Down	-0.3041	9.7399	-1.4509	-0.2387	-0.0253	-0.0057	0.0
1154	Stop	Down	-0.2706	9.7854	-1.3121	-0.2308	-0.0412	-0.0130	0.0
1203	Stop	Down	-0.4262	9.7447	-1.1876	-0.2338	-0.0326	-0.0216	0.0
1271	Stop	Down	-0.3615	9.7806	-0.9673	-0.2546	-0.0131	-0.0032	0.0
1322	Stop	Down	-0.3807	9.7974	-0.7015	-0.2729	0.0010	0.0151	0.0
1385	Stop	Down	-0.2418	9.7303	-0.9002	-0.2693	-0.0589	-0.0026	0.0
1452	Stop	Down	-0.3376	9.8548	-0.4860	-0.2717	-0.0186	-0.0209	0.0
1502	Stop	Down	-0.4812	9.9650	-0.4980	-0.2467	-0.0234	-0.0277	0.0
1569	Stop	Down	-0.3160	9.8381	-0.2035	-0.2632	-0.0228	-0.0032	0.0
1618	Stop	Down	-0.3496	9.5244	-0.1868	-0.2534	0.0022	-0.0246	0.0
1684	Stop	Down	-0.3783	9.7160	-0.0431	-0.2870	0.0315	-0.0173	0.0
1753	Stop	Down	-0.3759	9.8931	0.2562	-0.2955	-0.0234	0.0017	0.0
1802	Stop	Down	-0.3472	9.7998	0.2993	-0.3139	-0.0137	-0.0142	0.0
1869	Stop	Down	-0.3520	9.8046	0.6919	-0.2815	-0.0124	-0.0307	0.0
1919	Stop	Down	-0.4860	9.8022	0.6896	-0.3200	-0.0241	-0.0124	0.0
1984	Stop	Down	-0.3711	9.8453	1.0511	-0.3126	-0.0155	-0.0020	0.0
2050	Stop	Down	-0.2442	9.5627	1.0439	-0.3328	0.0187	0.0291	0.0
2100	Stop	Down	-0.3903	9.6848	1.2498	-0.3261	0.0584	-0.0075	0.0
2168	Stop	Down	-0.3998	9.9099	1.5060	-0.3395	-0.0350	-0.0313	0.0
2234	Stop	Down	-0.4477	9.6729	1.8532	-0.3688	0.0077	-0.0228	0.0
2283	Stop	Down	-0.3328	9.6058	1.8843	-0.3194	-0.0045	-0.0081	0.0
2356	Stop	Down	-0.2562	9.3425	1.7406	-0.2625	-0.0790	-0.0545	0.0
2404	Stop	Down	-0.5459	9.4095	1.7981	-0.3639	-0.0558	-0.0490	0.0
2464	Stop	Down	-0.5794	9.1581	3.0455	-0.4928	-0.0858	-0.0014	0.0
2531	Stop	Down	-0.4477	9.1988	2.8636	-0.4177	-0.1468	0.0157	0.0
2582	Stop	Down	0.0168	9.1701	2.7295	-0.3713	-0.1456	-0.0301	0.0
2649	Stop	Down	-0.2945	9.1030	2.7917	-0.4208	-0.1627	-0.1181	0.0
2714	Stop	Down	-0.3448	9.1509	3.7327	-0.5967	-0.2208	-0.1248	0.0
2766	Stop	Down	-0.7638	9.0097	3.6010	-0.7482	-0.0723	-0.1364	0.0
2832	Stop	Down	-0.4980	8.8564	5.5092	-0.6346	0.1464	0.0933	0.0
2882	Stop	Down	-1.3719	8.7295	5.1573	-0.2015	-0.0546	0.0267	0.0
2946	Stop	Down	-0.3591	8.7008	5.0280	-0.2589	0.0370	0.1397	0.0
3013	Stop	Down	-0.5770	8.6122	4.4893	-0.2735	0.0706	0.0230	0.0
3064	Stop	Down	-0.4094	8.6936	4.8963	-0.3114	0.0505	0.0401	0.0
3129	Stop	Down	-0.5459	8.4973	4.8053	-0.2760	0.1073	0.1043	0.0
3179	Stop	Down	-0.4405	8.2339	5.2554	-0.4165	0.1824	0.0927	0.0
3247	Stop	Down	-0.3591	8.3105	5.2363	-0.2259	0.0376	0.0670	0.0
3295	Stop	Down	-0.2466	8.2243	5.6098	-0.3102	0.0383	0.0182	0.0
3361	Stop	Down	-0.3280	7.9705	5.9091	-0.2992	0.0505	0.0108	0.0
3428	Stop	Down	-0.3328	7.8532	5.7894	-0.2845	0.0480	-0.0118	0.0
3479	Stop	Down	-0.5004	7.6258	6.2491	-0.3206	0.0957	-0.0045	0.0
3543	Stop	Down	-0.2729	7.6353	5.4398	-0.2668	0.0480	0.0078	0.0
3610	Stop	Down	-0.4334	7.3169	6.1150	-0.3646	0.1109	-0.0429	0.0
3660	Stop	Down	-0.3663	7.5037	5.8061	-0.3218	0.0273	-0.0649	0.0
3726	Stop	Down	-0.5770	7.3911	6.8883	-0.3982	0.0340	-0.1401	0.0
3791	Stop	Down	-0.6872	7.0104	6.5316	-0.3963	0.0547	-0.1309	0.0
3841	Stop	Down	-1.0918	6.7088	7.2738	-0.4996	0.1372	-0.0625	0.0
3908	Stop	Down	-0.8212	6.8764	6.8716	-0.3811	0.0547	0.0102	0.0
3958	Stop	Down	-1.0367	6.6920	7.5731	-0.3652	0.0132	-0.0099	0.0
4023	Stop	Down	-0.8260	6.5412	7.5611	-0.2870	0.0034	0.0267	0.0
4074	Stop	Down	-0.5986	6.4741	7.5851	-0.2143	-0.0424	0.0414	0.0
4141	Stop	Down	-0.6536	6.2084	7.6066	-0.1446	-0.1139	-0.0069	0.0
4208	Stop	Down	-0.6058	6.1222	7.4103	-0.1899	-0.0613	0.0029	0.0
4260	Stop	Down	-0.7231	6.1365	7.7263	-0.1801	-0.0821	-0.0356	0.0
4324	Stop	Down	-0.7757	5.8947	7.8508	-0.2296	-0.0179	-0.0380	0.0
4390	Stop	Down	-0.6249	5.8899	7.6832	-0.1874	-0.0179	-0.0326	0.0
4440	Stop	Down	-0.7255	5.7487	7.9370	-0.2289	0.0157	-0.0490	0.0
4506	Stop	Down	-0.7398	5.5978	7.7455	-0.2198	-0.0033	-0.0380	0.0
4556	Stop	Down	-0.8308	5.4446	8.2794	-0.2063	-0.0564	0.0163	0.0
4623	Stop	Down	-0.6632	5.5044	8.0879	-0.2180	-0.0387	0.0139	0.0
4689	Stop	Down	-0.5531	5.2913	8.3081	-0.2039	-0.0289	0.0163	0.0
4739	Stop	Down	-0.7757	5.1357	8.2507	-0.2210	-0.0051	-0.0332	0.0
4805	Stop	Down	-0.6560	5.1214	8.1429	-0.1941	-0.0302	-0.0136	0.0
4873	Stop	Down	-0.7326	4.9538	8.5739	-0.2234	-0.0155	-0.0161	0.0
4922	Stop	Down	-0.5818	4.9945	8.3153	-0.1844	-0.0680	0.0017	0.0
4989	Stop	Down	-0.5004	4.9825	8.4159	-0.1905	-0.0412	0.0072	0.0
