ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
66	Stop	Down	0.0599	8.6769	-4.8029	-0.0017	-0.1916	0.0027	0.0
131	Stop	Down	-0.3328	8.7056	-4.9226	0.0160	-0.1048	-0.0279	0.0
197	Stop	Down	-0.2466	8.4590	-5.0902	0.0184	0.0063	0.0015	0.0
247	Stop	Down	-0.4549	8.5787	-4.8460	-0.0133	0.0118	-0.0126	0.0
313	Stop	Down	-0.0072	8.5284	-4.6688	-0.0536	-0.0450	0.0332	0.0
380	Stop	Down	-0.2418	8.6074	-4.9490	-0.0396	-0.0028	-0.0034	0.0
429	Stop	Down	-0.4046	8.5356	-4.9538	-0.0506	0.0063	0.0021	0.0
496	Stop	Down	-0.2658	8.6625	-4.9538	-0.0799	0.0436	0.0088	0.0
545	Stop	Down	-0.1796	8.5380	-4.5108	-0.1092	-0.0718	0.0289	0.0
612	Stop	Down	-0.0599	8.4949	-4.6401	-0.1453	-0.0462	0.0271	0.0
678	Stop	Down	-0.1963	8.6290	-4.5707	-0.1666	-0.0327	-0.0034	0.0
728	Stop	Down	-0.0335	8.7463	-4.6449	-0.1850	-0.0773	-0.0059	0.0
795	Stop	Down	-0.3137	8.8061	-4.3672	-0.2057	-0.0083	-0.0358	0.0
861	Stop	Down	-0.3280	9.0456	-4.2474	-0.2247	-0.0633	-0.0181	0.0
911	Stop	Down	-0.2227	8.9666	-3.8691	-0.2192	-0.0957	-0.0095	0.0
977	Stop	Down	-0.3879	9.1054	-3.8811	-0.2009	-0.0083	-0.0114	0.0
1027	Stop	Down	-0.1891	9.0815	-3.8668	-0.2180	-0.0181	-0.0401	0.0
1093	Stop	Down	-0.5483	9.1485	-3.5555	-0.2241	0.0406	-0.0523	0.0
1160	Stop	Down	-0.4286	9.2539	-3.6177	-0.2338	-0.0181	0.0204	0.0
1209	Stop	Down	-0.2514	9.2251	-3.1916	-0.2528	0.0497	0.0228	0.0
1277	Stop	Down	-0.2490	9.4215	-3.0383	-0.2351	-0.0254	0.0051	0.0
1326	Stop	Down	-0.3304	9.5651	-3.3855	-0.2131	-0.1024	-0.0285	0.0
1392	Stop	Down	-0.3089	9.4909	-2.7558	-0.2161	-0.0309	-0.0150	0.0
1459	Stop	Down	-0.5291	9.4119	-2.8348	-0.1495	0.0448	0.0033	0.0
1509	Stop	Down	-0.4645	9.5556	-2.9474	-0.1361	0.0570	-0.0101	0.0
1575	Stop	Down	-0.3544	9.4047	-2.8013	-0.1666	-0.0535	-0.0028	0.0
1643	Stop	Down	-0.3544	9.4071	-2.8013	-0.1856	-0.0370	0.0070	0.0
1691	Stop	Down	-0.3352	9.4670	-2.3775	-0.2235	0.0088	-0.0022	0.0
1758	Stop	Down	-0.5938	9.6154	-2.6816	-0.1941	0.0442	-0.0059	0.0
1807	Stop	Down	-0.4405	9.6777	-2.0567	-0.2607	0.0118	0.0289	0.0
1873	Stop	Down	-0.1030	9.6537	-2.2554	-0.2516	-0.1067	0.0332	0.0
1940	Stop	Down	-0.3376	9.6322	-2.0208	-0.2729	-0.0437	-0.0254	0.0
1990	Stop	Down	-0.3113	9.7734	-1.8915	-0.2161	-0.0291	-0.0236	0.0
2056	Stop	Down	-0.3951	9.6705	-1.9274	-0.2143	0.0204	-0.0321	0.0
2106	Stop	Down	-0.5531	9.6944	-1.6209	-0.2442	-0.0230	0.0039	0.0
2172	Stop	Down	-0.2729	9.7543	-1.6113	-0.2497	-0.0334	0.0143	0.0
2239	Stop	Down	-0.3137	9.8907	-1.2642	-0.2754	-0.0059	0.0167	0.0
2289	Stop	Down	-0.2155	9.9147	-1.4078	-0.3016	0.0338	-0.0010	0.0
2355	Stop	Down	-0.5243	9.9147	-0.8739	-0.2870	-0.0077	-0.0346	0.0
2422	Stop	Down	-0.3328	9.8261	-0.7255	-0.2039	-0.0413	0.0021	0.0
2471	Stop	Down	-0.4956	9.8812	-1.1038	-0.1660	0.0033	0.0155	0.0
2538	Stop	Down	-0.3256	9.6992	-0.1700	-0.3658	-0.1122	0.0479	0.0
2588	Stop	Down	-0.3448	9.8764	-0.2753	-0.2949	-0.0517	0.0344	0.0
2654	Stop	Down	-0.2682	9.8309	-0.0527	-0.2827	0.0027	0.0381	0.0
2720	Stop	Down	-0.3735	9.8165	0.1796	-0.2644	0.0149	0.0210	0.0
2770	Stop	Down	-0.1963	9.7639	0.0048	-0.2546	-0.0138	-0.0010	0.0
2838	Stop	Down	-0.3496	9.7926	0.2466	-0.3236	0.0717	-0.0340	0.0
2886	Stop	Down	-0.4765	9.8907	0.7518	-0.3762	0.0754	-0.0517	0.0
2952	Stop	Down	-0.2825	9.8117	1.0391	-0.3432	0.1383	-0.0163	0.0
3019	Stop	Down	-0.6728	9.8596	1.1038	-0.2907	0.1517	-0.0254	0.0
3069	Stop	Down	-0.4094	9.7399	1.0056	-0.3426	-0.0352	0.0381	0.0
3135	Stop	Down	-0.4262	9.6585	0.9673	-0.4128	-0.2166	0.0625	0.0
3185	Stop	Down	-0.1796	9.6489	2.2219	-0.4990	-0.2294	0.0760	0.0
3251	Stop	Down	-0.0838	9.6465	1.9801	-0.3462	-0.0224	0.0320	0.0
3318	Stop	Down	-0.0838	9.6729	2.1165	-0.3310	-0.0053	0.0015	0.0
3368	Stop	Down	-0.5962	9.4981	2.4278	-0.3670	0.0210	-0.0004	0.0
3434	Stop	Down	-0.0048	9.2706	2.7869	-0.3578	0.0302	0.0351	0.0
3500	Stop	Down	-0.1484	9.3257	2.5307	-0.2644	0.0913	-0.0108	0.0
3550	Stop	Down	-0.2993	9.3161	2.9904	-0.3194	0.0913	-0.0352	0.0
3617	Stop	Down	-0.5698	9.2874	3.2610	-0.3035	0.1053	-0.0230	0.0
3666	Stop	Down	-0.2825	9.1988	3.2586	-0.2870	0.0320	0.0057	0.0
3733	Stop	Down	-0.3687	9.1988	3.5459	-0.2797	0.0308	-0.0095	0.0
3800	Stop	Down	-0.2442	9.1270	3.5028	-0.2803	0.0076	0.0106	0.0
3849	Stop	Down	-0.3496	8.9690	3.4502	-0.2968	0.0118	-0.0010	0.0
3918	Stop	Down	-0.4214	9.0408	4.0990	-0.3768	-0.0608	0.0070	0.0
3982	Stop	Down	-0.3160	8.9498	3.8548	-0.3743	-0.1445	0.0296	0.0
4031	Stop	Down	-0.1580	8.9953	4.6688	-0.3664	-0.1122	0.0259	0.0
4098	Stop	Down	-0.2155	8.7630	4.4677	-0.3169	-0.0266	0.0033	0.0
4148	Stop	Down	-0.1197	8.7966	4.5419	-0.2259	-0.0163	0.0222	0.0
4214	Stop	Down	-0.4669	8.5045	4.7143	-0.2021	0.0705	0.0094	0.0
4281	Stop	Down	-0.3137	8.5667	4.6162	-0.2167	-0.0712	0.0125	0.0
4334	Stop	Down	0.0479	8.3871	4.4845	-0.2894	0.0503	0.0082	0.0
