ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
14	Stop	Down	-0.2418	9.7255	-2.2315	0.0096	0.1597	-0.0272	0.0
78	Stop	Down	-0.0072	9.5723	-1.3073	-0.3385	0.2232	0.0327	0.0
141	Stop	Down	-0.3735	9.5819	-1.5228	-0.2823	0.2067	-0.0125	0.0
207	Stop	Down	-0.1484	9.7375	-0.7901	-0.2909	0.0699	0.0040	0.0
257	Stop	Down	-0.1365	9.8285	-1.0559	-0.1309	0.0094	-0.0101	0.0
323	Stop	Down	-0.0311	9.8189	-0.9362	-0.1107	0.0320	-0.0144	0.0
373	Stop	Down	-0.1915	9.9674	-1.0367	-0.1003	0.0186	-0.0254	0.0
440	Stop	Down	-0.1868	9.8500	-0.9074	-0.0637	-0.0108	-0.0174	0.0
510	Stop	Down	-0.1221	9.8477	-0.7303	-0.1192	0.0180	-0.0113	0.0
557	Stop	Down	-0.2586	9.8022	-0.8069	-0.1119	0.0247	-0.0003	0.0
626	Stop	Down	-0.1006	9.8812	-0.5746	-0.1571	0.0002	0.0021	0.0
672	Stop	Down	-0.1844	9.7734	-0.8691	-0.1993	0.0241	0.0046	0.0
740	Stop	Down	-0.2227	9.8165	-0.2514	-0.2982	0.0283	0.0162	0.0
809	Stop	Down	-0.1604	9.8477	0.0766	-0.2060	0.0192	0.0144	0.0
856	Stop	Down	-0.1077	9.8812	-0.0886	-0.0655	-0.0450	0.0076	0.0
923	Stop	Down	-0.0670	9.8453	0.1125	-0.1235	0.0357	-0.0028	0.0
989	Stop	Down	-0.1245	9.8261	-0.1341	-0.0661	-0.0156	-0.0076	0.0
1039	Stop	Down	-0.1652	9.7782	-0.0527	-0.0802	-0.0040	0.0021	0.0
1105	Stop	Down	-0.1149	9.8836	-0.0646	-0.1125	-0.0095	0.0192	0.0
1155	Stop	Down	-0.0407	9.8979	0.2227	-0.1229	-0.0108	0.0137	0.0
1222	Stop	Down	-0.0551	9.8213	0.0766	-0.1266	-0.0309	-0.0040	0.0
1291	Stop	Down	-0.4046	9.8141	0.3256	-0.1339	0.0051	-0.0199	0.0
1337	Stop	Down	-0.1796	9.7447	0.2753	-0.1748	-0.0108	0.0015	0.0
1404	Stop	Down	-0.0934	9.6872	0.3328	-0.1052	0.0137	-0.0119	0.0
1453	Stop	Down	-0.2203	9.8477	0.4573	-0.1162	0.0216	-0.0089	0.0
1521	Stop	Down	-0.1532	9.9243	0.5555	-0.0814	-0.0346	0.0046	0.0
1569	Stop	Down	-0.1317	9.7830	0.6608	-0.1186	-0.0260	0.0119	0.0
1635	Stop	Down	-0.1508	9.6034	0.6465	-0.1015	0.0595	-0.0076	0.0
1704	Stop	Down	-0.0599	9.6801	0.5818	-0.1974	0.0858	-0.0254	0.0
1769	Stop	Down	-0.3639	9.8453	0.4597	-0.2591	0.1853	-0.0321	0.0
1818	Stop	Down	-0.1484	9.9075	1.6353	-0.2341	-0.0321	-0.0113	0.0
1887	Stop	Down	-0.1556	9.8548	1.2019	-0.1290	0.0289	-0.0125	0.0
1936	Stop	Down	-0.1700	9.5795	1.1157	-0.1913	0.0864	-0.0180	0.0
2001	Stop	Down	-0.3448	9.5053	1.4725	-0.2011	0.1536	-0.0064	0.0
2052	Stop	Down	-0.2634	9.6992	1.3264	-0.1351	-0.0126	0.0333	0.0
2118	Stop	Down	-0.1269	9.8836	1.5682	-0.1620	-0.0126	0.0406	0.0
2183	Stop	Down	-0.0192	9.8644	1.7406	-0.1217	0.0198	0.0266	0.0
2233	Stop	Down	-0.0670	9.7255	1.6616	-0.1302	0.0173	-0.0125	0.0
2301	Stop	Down	-0.0551	9.4981	1.9825	-0.1309	0.0100	-0.0260	0.0
2366	Stop	Down	-0.1796	9.6010	1.6473	-0.1058	-0.0108	-0.0376	0.0
2415	Stop	Down	-0.2251	9.6106	1.5515	-0.1901	-0.0047	-0.0333	0.0
2485	Stop	Down	-0.1484	9.7399	2.0878	-0.1651	-0.0657	-0.0009	0.0
2533	Stop	Down	-0.2706	9.6226	2.1309	-0.1742	-0.0554	-0.0119	0.0
2600	Stop	Down	-0.2586	9.4502	2.5571	-0.2133	0.0613	0.0064	0.0
2667	Stop	Down	-0.2801	9.5484	2.3584	-0.1156	0.0430	0.0003	0.0
2716	Stop	Down	-0.3496	9.5747	2.4541	-0.1565	0.0809	0.0168	0.0
2781	Stop	Down	-0.2873	9.4933	2.4781	-0.1938	0.1591	0.0345	0.0
2831	Stop	Down	-0.1724	9.4550	2.7247	-0.1901	0.1475	0.0168	0.0
2897	Stop	Down	-0.0982	9.4334	2.7223	-0.1596	0.0491	-0.0107	0.0
2964	Stop	Down	-0.1077	9.2730	3.0048	-0.1431	0.0583	-0.0107	0.0
3014	Stop	Down	-0.3352	9.4119	2.8252	-0.1547	0.0076	-0.0168	0.0
3082	Stop	Down	-0.1317	9.3688	2.8085	-0.1510	-0.0034	-0.0009	0.0
3147	Stop	Down	-0.2203	9.3377	3.3041	-0.1681	-0.0566	-0.0070	0.0
3197	Stop	Down	-0.2131	9.3305	3.1293	-0.1028	-0.0425	0.0003	0.0
3264	Stop	Down	-0.1221	9.2587	3.0431	-0.1156	-0.0437	-0.0015	0.0
3313	Stop	Down	-0.3041	9.2204	3.3233	-0.1284	-0.0468	-0.0089	0.0
3380	Stop	Down	-0.1676	9.2156	3.3783	-0.1370	-0.0346	0.0113	0.0
3446	Stop	Down	-0.2514	9.2443	3.2945	-0.1003	-0.0615	0.0223	0.0
3496	Stop	Down	-0.1365	9.2108	3.5387	-0.1351	-0.0578	0.0180	0.0
3562	Stop	Down	-0.2035	9.1030	3.5459	-0.1333	-0.0053	0.0082	0.0
3628	Stop	Down	-0.2131	9.0480	3.7758	-0.1278	-0.0089	-0.0082	0.0
3678	Stop	Down	-0.2179	9.0456	3.4142	-0.1034	-0.0541	-0.0241	0.0
3745	Stop	Down	-0.2849	9.0240	3.8165	-0.2042	-0.0016	-0.0223	0.0
3795	Stop	Down	-0.1676	9.0312	4.0487	-0.2316	0.0424	-0.0137	0.0
3860	Stop	Down	-0.2418	9.0408	4.0176	-0.1370	0.0277	-0.0058	0.0
3910	Stop	Down	-0.2394	8.8732	4.2379	-0.1357	0.0601	0.0168	0.0
3976	Stop	Down	-0.1532	8.8325	4.0583	-0.0582	-0.0095	0.0180	0.0
4042	Stop	Down	-0.0934	8.7990	4.0320	-0.1638	0.0247	-0.0089	0.0
4092	Stop	Down	-0.2179	8.7511	4.3959	-0.1773	0.0479	-0.0107	0.0
4159	Stop	Down	-0.1341	8.8492	4.5300	-0.1754	0.0198	-0.0095	0.0
4226	Stop	Down	-0.1604	8.7702	4.5826	-0.1956	0.0796	-0.0082	0.0
4276	Stop	Down	-0.1628	8.6745	4.7933	-0.1357	0.0577	-0.0309	0.0
4342	Stop	Down	-0.2801	8.4326	4.6210	-0.1125	0.0326	-0.0370	0.0
4391	Stop	Down	-0.3951	8.5164	4.7263	-0.1498	0.0656	-0.0217	0.0
4460	Stop	Down	-0.3472	8.6577	4.6832	-0.1492	0.0399	-0.0064	0.0
4525	Stop	Down	-0.3280	8.5931	5.0878	-0.1803	0.0668	-0.0211	0.0
4575	Stop	Down	-0.4094	8.5356	5.0495	-0.1309	0.0118	-0.0229	0.0
4642	Stop	Down	-0.3735	8.3345	4.9921	-0.1846	-0.0291	-0.0144	0.0
4707	Stop	Down	-0.5220	8.2195	5.0184	-0.2469	-0.0450	0.0046	0.0
