ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
36	Walk	Right	0.9409	8.8014	2.5810	0.2491	0.1688	-0.0003	0.0
85	Walk	Right	0.9840	9.1892	2.7678	-0.1486	-0.1171	-0.0712	0.0
152	Walk	Right	1.0846	9.0719	3.1293	-0.2231	-0.1855	-0.1097	0.0
218	Walk	Right	0.3879	9.4215	2.3177	0.0249	-0.0407	-0.2477	0.0
268	Walk	Right	0.5938	8.9905	2.7199	0.0023	-0.1390	-0.1964	0.0
334	Walk	Right	0.1987	9.4598	2.3344	-0.0838	0.0662	-0.1329	0.0
401	Walk	Right	0.1796	9.5172	3.4238	-0.0496	0.1377	-0.1542	0.0
450	Walk	Right	0.5004	9.6705	2.2698	-0.0612	-0.0694	-0.0528	0.0
518	Walk	Right	0.4429	9.6417	3.3328	-0.1046	-0.0285	-0.0590	0.0
569	Walk	Right	0.3567	9.9219	2.9545	-0.0435	-0.1177	-0.0742	0.0
635	Walk	Right	0.5914	9.8955	2.7821	-0.0032	-0.1671	-0.0174	0.0
701	Walk	Right	-0.1006	10.2427	2.5762	0.0738	-0.1775	-0.0101	0.0
771	Walk	Right	0.0359	9.2084	3.2826	-0.1663	-0.1262	0.1084	0.0
816	Walk	Right	-1.1684	9.2443	2.5331	-0.0325	-0.1726	0.1463	0.0
865	Walk	Right	0.0862	9.5484	2.6768	-0.0215	0.0638	0.1628	0.0
931	Walk	Right	0.1700	9.6872	2.7343	-0.1174	-0.1897	0.2019	0.0
999	Walk	Right	0.1197	9.0504	3.6968	-0.1638	-0.0480	0.0693	0.0
1049	Walk	Right	0.1844	9.0839	2.0615	0.1715	-0.1647	-0.1048	0.0
1115	Walk	Right	0.4741	8.7271	2.1333	0.1098	-0.1342	-0.0999	0.0
1184	Walk	Right	0.2825	9.2994	1.7143	0.0768	-0.0890	-0.0901	0.0
1232	Walk	Right	0.4956	9.1701	2.6936	-0.0472	-0.0706	-0.1194	0.0
1300	Walk	Right	0.2729	9.7232	2.2770	0.0451	-0.0376	-0.1170	0.0
1347	Walk	Right	0.0910	10.0224	2.8276	-0.0020	-0.0596	-0.1170	0.0
1416	Walk	Right	0.3376	9.9578	2.4661	0.0891	-0.1067	0.0272	0.0
1483	Walk	Right	0.5148	9.8477	3.4382	-0.0007	-0.0474	0.1268	0.0
1530	Walk	Right	-0.4262	10.0081	2.9450	0.2314	-0.0395	0.0461	0.0
1599	Walk	Right	0.6393	9.4909	2.3057	0.0048	0.1053	0.1457	0.0
1646	Walk	Right	0.2945	9.4239	2.9928	0.1679	-0.0743	0.1573	0.0
1715	Walk	Right	0.4621	8.8564	2.9162	-0.0539	0.0448	0.0144	0.0
1772	Walk	Right	-0.4238	9.2443	1.8412	0.0622	-0.1531	-0.0712	0.0
1829	Walk	Right	0.1796	8.8445	2.8707	-0.1816	0.0137	-0.1200	0.0
1894	Walk	Right	-0.1748	9.1629	2.6576	-0.0795	0.0338	-0.1927	0.0
1945	Walk	Right	0.0455	9.0408	2.8995	0.0316	0.0662	-0.1726	0.0
2012	Walk	Right	-0.1676	9.4981	2.8061	-0.0282	0.0986	-0.1512	0.0
2080	Walk	Right	-0.3328	9.7232	3.2131	0.0768	0.1413	-0.1738	0.0
2129	Walk	Right	-0.1652	9.7830	2.5236	0.1422	0.2098	0.0034	0.0
2195	Walk	Right	-0.3567	10.0631	2.4948	0.2045	0.2226	0.0644	0.0
2246	Walk	Right	0.3927	9.6920	2.4254	0.0469	0.1530	0.3491	0.0
2313	Walk	Right	-0.3663	10.0320	2.3943	0.0701	0.1865	0.4957	0.0
2377	Walk	Right	-0.2275	9.6178	2.7199	-0.1309	0.3020	0.2196	0.0
2426	Walk	Right	0.8859	8.9091	1.3456	0.0109	0.1719	0.4023	0.0
2493	Walk	Right	0.5818	9.0958	2.6816	-0.0673	0.1310	0.2288	0.0
2561	Walk	Right	0.6608	8.7415	2.3991	-0.1883	0.0809	0.0058	0.0
2610	Walk	Right	0.3304	9.2012	2.4613	-0.0197	0.1145	-0.1512	0.0
2677	Walk	Right	0.7231	9.1820	2.0926	-0.0728	0.1530	-0.2221	0.0
2743	Walk	Right	0.3974	9.2682	2.5882	-0.1241	0.0173	-0.1952	0.0
2791	Walk	Right	-0.0814	9.4526	2.3512	-0.0246	0.1187	-0.3192	0.0
2857	Walk	Right	-0.1724	9.5603	2.9258	-0.0777	0.0045	-0.1652	0.0
2907	Walk	Right	-0.1700	10.0009	2.7798	0.0713	0.0076	-0.1500	0.0
2975	Walk	Right	-0.2059	10.0631	2.8683	0.0774	-0.0126	0.0162	0.0
3041	Walk	Right	0.1556	10.3217	1.8220	0.1703	-0.0236	0.0510	0.0
3092	Walk	Right	-0.2083	9.7064	4.5970	-0.2194	-0.0254	0.1072	0.0
3158	Walk	Right	-0.2753	9.6441	2.7271	0.0335	-0.0914	0.1096	0.0
3207	Walk	Right	-0.5052	9.4765	2.1572	0.2088	0.0021	0.0467	0.0
3275	Walk	Right	0.0838	8.7918	2.4637	-0.0142	-0.2325	0.0913	0.0
3341	Walk	Right	-0.4693	9.1342	2.0663	0.0041	-0.1983	0.0345	0.0
3389	Walk	Right	-0.3759	9.2060	2.6050	-0.1138	-0.0993	-0.1078	0.0
3457	Walk	Right	0.1389	8.9306	2.1141	-0.0600	-0.1409	-0.0724	0.0
3507	Walk	Right	0.1461	8.7726	2.4230	-0.0209	0.0351	-0.1646	0.0
3573	Walk	Right	-0.0359	9.0360	2.5882	-0.1009	-0.0352	-0.1274	0.0
3639	Walk	Right	-0.2753	9.8213	2.4158	-0.0710	0.1114	-0.1616	0.0
3690	Walk	Right	-0.2011	10.0129	3.0814	-0.0612	0.1071	-0.1133	0.0
3763	Walk	Right	-0.4453	9.9745	3.6417	-0.0453	0.2043	0.0510	0.0
3823	Walk	Right	0.0359	10.3385	2.7151	0.0610	0.0699	0.2917	0.0
