ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
24	Stop	Stop	-0.4310	9.8022	1.4318	0.3577	0.0171	-0.0199	0.0
89	Stop	Stop	-0.4765	9.7519	0.7422	-0.0693	-0.1161	0.0204	0.0
139	Stop	Stop	-0.5100	9.6896	1.5347	0.0535	-0.0440	0.0229	0.0
205	Stop	Stop	-0.5076	9.7686	1.1085	-0.0254	0.0153	0.0265	0.0
271	Stop	Stop	-0.3567	9.6178	1.3791	-0.0174	-0.0226	0.0125	0.0
321	Stop	Stop	-0.6297	9.8285	1.2019	-0.0455	0.0513	0.0027	0.0
388	Stop	Stop	-0.5004	9.7615	1.6712	-0.0571	0.0544	-0.0070	0.0
454	Stop	Stop	-0.4334	9.8333	1.4030	-0.0480	0.0043	0.0174	0.0
504	Stop	Stop	-0.4070	9.7519	1.7071	0.0034	0.0330	0.0021	0.0
572	Stop	Stop	-0.4860	9.7806	1.4821	0.0089	0.0422	0.0027	0.0
639	Stop	Stop	-0.5100	9.7902	1.2977	0.0339	0.0409	-0.0070	0.0
687	Stop	Stop	-0.3998	9.7399	1.3360	0.0577	0.0269	0.0119	0.0
756	Stop	Stop	-0.4669	9.7112	1.2666	0.0651	0.0477	0.0082	0.0
803	Stop	Stop	-0.5076	9.6537	1.0894	0.0559	0.0532	0.0119	0.0
869	Stop	Stop	-0.4382	9.6465	1.2115	0.0217	0.0415	0.0137	0.0
938	Stop	Stop	-0.5459	9.7232	1.3719	0.0027	0.0446	0.0180	0.0
986	Stop	Stop	-0.4070	9.7734	1.1995	0.0003	0.0660	0.0180	0.0
1052	Stop	Stop	-0.3855	9.7279	1.1062	0.0101	0.0611	0.0229	0.0
1102	Stop	Stop	-0.4405	9.8884	1.2522	0.0021	0.0464	0.0058	0.0
1168	Stop	Stop	-0.4765	9.8117	1.2354	0.0302	0.0360	-0.0009	0.0
1235	Stop	Stop	-0.4836	9.7208	1.3001	0.0596	0.0568	-0.0107	0.0
1284	Stop	Stop	-0.4118	9.7351	1.0128	0.0492	0.0605	0.0168	0.0
1351	Stop	Stop	-0.3927	9.7950	1.1445	0.0192	0.0758	0.0168	0.0
1400	Stop	Stop	-0.4238	9.6992	1.1588	0.0394	0.0580	0.0162	0.0
1468	Stop	Stop	-0.4645	9.7184	1.0056	0.0449	0.0452	0.0156	0.0
1534	Stop	Stop	-0.4286	9.7734	0.9481	0.0052	0.0348	0.0192	0.0
1584	Stop	Stop	-0.3089	9.6178	1.0080	0.0370	0.0079	0.0314	0.0
1650	Stop	Stop	-0.4238	9.8165	1.0726	0.0192	0.0177	0.0217	0.0
1699	Stop	Stop	-0.4597	9.8955	1.1421	0.0040	-0.0061	0.0101	0.0
1766	Stop	Stop	-0.3711	9.9171	1.2594	0.0034	0.0043	-0.0040	0.0
1832	Stop	Stop	-0.4429	9.8022	0.9673	0.0492	0.0214	0.0168	0.0
1882	Stop	Stop	-0.3041	9.6417	0.8859	0.0632	0.0415	0.0168	0.0
1949	Stop	Stop	-0.3687	9.7447	0.7470	0.0669	0.0049	0.0241	0.0
2015	Stop	Stop	-0.2346	9.7974	0.9505	0.0162	0.0422	0.0101	0.0
2065	Stop	Stop	-0.3974	9.8620	0.9840	0.0040	0.0232	0.0003	0.0
2120	Stop	Stop	-0.4501	9.8093	0.9170	0.0223	0.0220	0.0027	0.0
2181	Stop	Stop	-0.2873	9.8309	1.0056	0.0296	0.0189	-0.0022	0.0
2247	Stop	Stop	-0.3280	9.7734	0.9002	0.0510	0.0031	0.0064	0.0
2314	Stop	Stop	-0.3831	9.7974	0.8667	0.0498	0.0049	-0.0009	0.0
2364	Stop	Stop	-0.3998	9.7854	0.9074	0.0302	-0.0098	0.0253	0.0
2430	Stop	Stop	-0.2682	9.8548	0.6512	0.0626	-0.0360	0.0333	0.0
2480	Stop	Stop	-0.2825	9.8165	0.8212	0.0522	-0.0281	0.0174	0.0
2546	Stop	Stop	-0.2538	9.8405	0.8260	0.0492	-0.0073	0.0058	0.0
2614	Stop	Stop	-0.2322	9.8285	0.6369	0.0437	-0.0385	-0.0034	0.0
2662	Stop	Stop	-0.3184	9.7950	0.8284	0.0382	-0.0189	0.0015	0.0
2729	Stop	Stop	-0.2538	9.7399	0.6081	0.0473	-0.0415	0.0064	0.0
2795	Stop	Stop	-0.2777	9.7016	0.5746	0.0363	-0.0391	0.0088	0.0
2845	Stop	Stop	-0.2418	9.8716	0.6632	0.0278	-0.0428	0.0113	0.0
2911	Stop	Stop	-0.1987	9.8309	0.5770	0.0223	-0.1008	-0.0009	0.0
2962	Stop	Stop	-0.3089	9.8453	0.5267	0.0144	-0.0715	-0.0034	0.0
3036	Stop	Stop	-0.3184	9.8237	0.6680	0.0125	-0.0800	-0.0077	0.0
3093	Stop	Stop	-0.1844	9.8453	0.6656	0.0101	-0.0715	-0.0083	0.0
3144	Stop	Stop	-0.3137	9.8740	0.5100	0.0327	-0.0757	-0.0064	0.0
3209	Stop	Stop	-0.2873	9.8022	0.5866	0.0156	-0.0702	-0.0180	0.0
3261	Stop	Stop	-0.2682	9.8812	0.6105	0.0211	-0.1008	-0.0260	0.0
3326	Stop	Stop	-0.2322	9.7279	0.5315	0.0260	-0.0800	-0.0070	0.0
3392	Stop	Stop	-0.2634	9.8141	0.4669	0.0376	-0.0971	-0.0168	0.0
3442	Stop	Stop	-0.2945	9.7734	0.4166	0.0162	-0.1032	-0.0125	0.0
3509	Stop	Stop	-0.3089	9.7902	0.4669	0.0137	-0.1283	-0.0205	0.0
3561	Stop	Stop	-0.3520	9.8069	0.6225	0.0058	-0.1362	-0.0187	0.0
3625	Stop	Stop	-0.2825	9.9219	0.4022	0.0382	-0.1399	-0.0119	0.0
3692	Stop	Stop	-0.3113	9.8261	0.3927	0.0669	-0.1888	-0.0229	0.0
3743	Stop	Stop	-0.3232	9.8716	0.3496	0.0455	-0.1594	-0.0125	0.0
3808	Stop	Stop	-0.4382	9.8907	0.4190	0.0199	-0.1258	-0.0290	0.0
3859	Stop	Stop	-0.4501	9.7423	0.2251	0.0394	-0.1234	-0.0266	0.0
3925	Stop	Stop	-0.3663	9.8548	0.2969	0.0363	-0.1136	-0.0242	0.0
3990	Stop	Stop	-0.3903	9.8046	0.2538	0.0101	-0.1173	-0.0156	0.0
4040	Stop	Stop	-0.3663	9.8812	0.4453	-0.0046	-0.1093	-0.0162	0.0
4109	Stop	Stop	-0.3855	9.7974	0.4477	0.0015	-0.1008	-0.0199	0.0
4174	Stop	Stop	-0.4262	9.7567	0.1700	0.0192	-0.1032	-0.0119	0.0
4222	Stop	Stop	-0.4358	9.7782	0.3065	-0.0003	-0.1087	-0.0119	0.0
4290	Stop	Stop	-0.4286	9.7998	0.3424	-0.0247	-0.1045	-0.0064	0.0
4356	Stop	Stop	-0.4836	9.9147	0.4980	-0.0345	-0.0825	-0.0070	0.0
4407	Stop	Stop	-0.4166	9.7998	0.4166	-0.0235	-0.0568	-0.0070	0.0
4472	Stop	Stop	-0.4238	9.7974	0.3328	-0.0278	-0.0599	-0.0272	0.0
4521	Stop	Stop	-0.4741	9.7974	0.3759	-0.0412	-0.0458	-0.0290	0.0
4588	Stop	Stop	-0.4717	9.8022	0.5004	-0.0803	-0.0666	-0.0345	0.0
4655	Stop	Stop	-0.5531	9.8213	0.5938	-0.0870	-0.0745	-0.0278	0.0
4704	Stop	Stop	-0.4621	9.8213	0.6225	-0.0565	-0.0757	-0.0089	0.0
4771	Stop	Stop	-0.5579	9.7902	0.7255	-0.0565	-0.0819	-0.0095	0.0
4821	Stop	Stop	-0.6536	9.7782	0.5842	-0.0718	-0.0629	-0.0046	0.0
4888	Stop	Stop	-0.5100	9.7639	0.6369	-0.0687	-0.0886	-0.0034	0.0
4954	Stop	Stop	-0.5076	9.7758	0.8739	-0.0950	-0.0941	0.0070	0.0
5002	Stop	Stop	-0.4884	9.7878	1.0104	-0.1158	-0.0568	-0.0144	0.0
5069	Stop	Stop	-0.5387	9.7758	1.0247	-0.0932	-0.0452	-0.0223	0.0
5119	Stop	Stop	-0.5650	9.8333	0.9577	-0.0663	-0.0147	-0.0272	0.0
5185	Stop	Stop	-0.5435	9.7327	1.0247	-0.0687	-0.0171	-0.0351	0.0
5251	Stop	Stop	-0.5148	9.7471	1.0152	-0.0938	-0.0324	-0.0290	0.0
5301	Stop	Stop	-0.5124	9.7639	1.0846	-0.0828	-0.0440	-0.0235	0.0
5369	Stop	Stop	-0.5722	9.6944	1.2235	-0.1151	-0.0250	-0.0333	0.0
5437	Stop	Stop	-0.6105	9.7830	1.2187	-0.1103	-0.0764	-0.0168	0.0
5484	Stop	Stop	-0.7159	9.7662	1.3767	-0.1023	-0.0599	-0.0168	0.0
5549	Stop	Stop	-0.7063	9.7303	1.4916	-0.0803	-0.0495	-0.0034	0.0
5599	Stop	Stop	-0.6465	9.7303	1.4150	-0.0614	-0.0397	0.0107	0.0
5667	Stop	Stop	-0.4789	9.6154	1.5467	-0.0541	-0.0122	0.0302	0.0
5733	Stop	Stop	-0.4597	9.7686	1.5252	-0.0620	0.0018	0.0284	0.0
5785	Stop	Stop	-0.4956	9.6968	1.3312	-0.0480	0.0354	0.0101	0.0
5849	Stop	Stop	-0.4956	9.7567	1.6856	-0.0712	0.0305	0.0009	0.0
5899	Stop	Stop	-0.5531	9.6992	1.4868	-0.0449	0.0379	-0.0046	0.0
5966	Stop	Stop	-0.5196	9.6777	1.5850	-0.0418	0.0415	-0.0052	0.0
6033	Stop	Stop	-0.4908	9.6777	1.5467	-0.0296	0.0422	-0.0028	0.0
6081	Stop	Stop	-0.5698	9.6657	1.5252	-0.0260	0.0525	-0.0058	0.0
6147	Stop	Stop	-0.6034	9.6992	1.6281	-0.0461	0.0562	-0.0077	0.0
6216	Stop	Stop	-0.7350	9.5747	1.4294	-0.0486	0.0727	0.0009	0.0
6265	Stop	Stop	-0.6105	9.6920	1.7598	-0.0962	0.0996	0.0058	0.0
6332	Stop	Stop	-0.6560	9.6801	1.7837	-0.0877	0.1173	0.0192	0.0
6380	Stop	Stop	-0.5794	9.7040	1.8364	-0.0217	0.0495	0.0308	0.0
6446	Stop	Stop	-0.5698	9.6130	1.6736	-0.0260	0.0666	0.0247	0.0
6514	Stop	Stop	-0.5674	9.6872	1.6473	-0.0247	0.0984	0.0265	0.0
6563	Stop	Stop	-0.6225	9.6010	1.8484	-0.0229	0.0947	0.0265	0.0
6629	Stop	Stop	-0.6465	9.6561	1.7909	-0.0235	0.1362	0.0339	0.0
6681	Stop	Stop	-0.5363	9.7208	1.8077	-0.0266	0.1185	0.0327	0.0
6746	Stop	Stop	-0.6034	9.7232	1.9633	-0.0406	0.1491	0.0351	0.0
6812	Stop	Stop	-0.5291	9.6274	1.7766	-0.0266	0.1625	0.0327	0.0
6862	Stop	Stop	-0.6728	9.5579	1.7215	-0.0137	0.1472	0.0339	0.0
6927	Stop	Stop	-0.4717	9.6537	1.8005	-0.0602	0.1698	0.0461	0.0
6994	Stop	Stop	-0.5650	9.6633	2.0591	-0.0968	0.1943	0.0437	0.0
7046	Stop	Stop	-0.5531	9.6417	2.1764	-0.0480	0.1674	0.0339	0.0
7110	Stop	Stop	-0.5148	9.6298	2.0687	-0.0235	0.1423	0.0339	0.0
7161	Stop	Stop	-0.4142	9.6920	1.9465	0.0223	0.1356	0.0492	0.0
7229	Stop	Stop	-0.3998	9.5891	1.9202	0.0651	0.1271	0.0546	0.0
7292	Stop	Stop	-0.4334	9.6848	1.9465	0.0913	0.1252	0.0485	0.0
7342	Stop	Stop	-0.3855	9.6202	1.5060	0.1964	0.0690	0.0589	0.0
7409	Stop	Stop	-0.2993	9.7399	1.2091	0.1793	0.0373	0.0583	0.0
7460	Stop	Stop	-0.3687	9.7806	1.6018	0.0620	0.0837	0.0278	0.0
7525	Stop	Stop	-0.5555	9.7016	1.6042	0.0626	0.0764	0.0046	0.0
7592	Stop	Stop	-0.5100	9.7303	1.5371	0.0418	0.1026	-0.0132	0.0
7641	Stop	Stop	-0.4477	9.6513	1.3863	0.0388	0.0843	0.0101	0.0
7710	Stop	Stop	-0.4860	9.7160	1.4270	0.0339	0.0678	0.0070	0.0
7775	Stop	Stop	-0.4573	9.6561	1.2905	0.0321	0.0770	0.0265	0.0
7825	Stop	Stop	-0.4597	9.6705	1.3121	0.0241	0.0800	0.0223	0.0
7891	Stop	Stop	-0.6153	9.7136	1.4342	-0.0278	0.1142	0.0143	0.0
7940	Stop	Stop	-0.4884	9.7471	1.4773	-0.0284	0.1374	0.0247	0.0
8006	Stop	Stop	-0.4549	9.7112	1.3121	-0.0180	0.1203	0.0247	0.0
8076	Stop	Stop	-0.4717	9.7255	1.4845	-0.0199	0.1484	0.0211	0.0
8123	Stop	Stop	-0.5794	9.7232	1.4557	-0.0162	0.1655	0.0204	0.0
8189	Stop	Stop	-0.5722	9.6872	1.5539	-0.0058	0.1796	0.0369	0.0
8240	Stop	Stop	-0.4669	9.6657	1.4461	0.0046	0.1930	0.0412	0.0
8305	Stop	Stop	-0.4334	9.6920	1.4007	-0.0339	0.1991	0.0400	0.0
8372	Stop	Stop	-0.4956	9.7040	1.6449	-0.0754	0.2285	0.0504	0.0
8422	Stop	Stop	-0.4334	9.7950	2.0591	-0.1701	0.3311	0.0382	0.0
8497	Stop	Stop	-0.4932	9.7758	1.6712	-0.0657	0.2706	0.0284	0.0
8556	Stop	Stop	-0.4190	9.7112	1.6592	0.0516	0.1979	0.0290	0.0
8605	Stop	Stop	-0.4621	9.6537	1.5611	0.0919	0.1973	0.0357	0.0
8670	Stop	Stop	-0.4908	9.7279	1.3145	0.0822	0.1967	0.0320	0.0
8720	Stop	Stop	-0.4094	9.7399	1.4557	0.0162	0.2786	0.0290	0.0
8790	Stop	Stop	-0.4693	9.7854	1.4437	0.0877	0.2376	0.0284	0.0
8838	Stop	Stop	-0.3879	9.7040	1.3743	0.0565	0.1704	0.0363	0.0
8904	Stop	Stop	-0.3496	9.6872	1.3528	0.0797	0.1619	0.0296	0.0
8970	Stop	Stop	-0.3424	9.6968	1.1516	0.0626	0.1246	0.0235	0.0
9037	Stop	Stop	-0.3328	9.7088	1.1062	0.0834	0.0782	0.0198	0.0
9086	Stop	Stop	-0.4836	9.8093	1.2666	0.0241	0.1014	0.0070	0.0
9152	Stop	Stop	-0.4525	9.8189	1.2929	-0.0089	0.1087	0.0143	0.0
9202	Stop	Stop	-0.3496	9.8477	1.2881	0.0162	0.0782	0.0082	0.0
9269	Stop	Stop	-0.4789	9.7447	1.1828	0.0431	0.0849	0.0088	0.0
9320	Stop	Stop	-0.3160	9.6968	1.1062	0.0400	0.0764	0.0033	0.0
9384	Stop	Stop	-0.3807	9.6824	1.0080	0.0272	0.0275	0.0101	0.0
9451	Stop	Stop	-0.2873	9.8069	1.1181	0.0235	0.0238	0.0082	0.0
9501	Stop	Stop	-0.3711	9.7974	1.1588	-0.0076	-0.0153	-0.0009	0.0
9568	Stop	Stop	-0.4382	9.8692	1.1612	0.0150	-0.0373	-0.0125	0.0
9634	Stop	Stop	-0.4046	9.9147	1.2043	0.0150	-0.0599	-0.0107	0.0
9684	Stop	Stop	-0.4166	9.8093	1.1708	0.0510	-0.0678	-0.0034	0.0
9750	Stop	Stop	-0.6058	9.7926	1.0822	0.0632	-0.0489	-0.0083	0.0
9800	Stop	Stop	-0.4573	9.7710	0.8212	0.0938	-0.0305	0.0125	0.0
9867	Stop	Stop	-0.5052	9.8453	0.8476	0.1005	-0.0379	0.0107	0.0
9932	Stop	Stop	-0.5459	9.9195	0.8907	0.0669	-0.0104	-0.0058	0.0
9983	Stop	Stop	-0.5435	9.9434	1.0463	0.0852	0.0006	-0.0125	0.0
10049	Stop	Stop	-0.5243	9.8357	0.8739	0.1206	0.0049	0.0039	0.0
10100	Stop	Stop	-0.4717	9.8836	0.7518	0.1549	0.0299	0.0253	0.0
10165	Stop	Stop	-0.3376	9.8524	0.4429	0.1640	0.0538	0.0388	0.0
10231	Stop	Stop	-0.3328	9.8189	0.3639	0.1964	-0.0281	0.0382	0.0
10280	Stop	Stop	-0.2897	9.7950	0.3328	0.1988	-0.0470	0.0265	0.0
10349	Stop	Stop	-0.3807	9.7279	0.1580	0.1335	0.0336	0.0101	0.0
10414	Stop	Stop	-0.3448	9.7950	0.3304	0.1249	0.0391	0.0027	0.0
10466	Stop	Stop	-0.2658	9.8189	0.0287	0.1103	0.0275	0.0107	0.0
10531	Stop	Stop	-0.2634	9.9769	-0.0024	0.1084	0.0086	-0.0211	0.0
10581	Stop	Stop	-0.3615	9.9315	-0.0407	0.1023	0.0012	-0.0315	0.0
10647	Stop	Stop	-0.3567	9.9291	-0.1844	0.1518	-0.0263	-0.0235	0.0
10698	Stop	Stop	-0.4190	9.8620	-0.1101	0.1237	-0.0330	-0.0144	0.0
10762	Stop	Stop	-0.4070	9.7591	-0.4142	0.1426	-0.0837	-0.0083	0.0
10831	Stop	Stop	-0.5291	9.7902	-0.4477	0.1518	-0.0935	-0.0070	0.0
10882	Stop	Stop	-0.6465	9.8309	-0.5962	0.1463	-0.1038	0.0198	0.0
10945	Stop	Stop	-0.4860	9.8309	-0.4573	0.1145	-0.1038	0.0284	0.0
11013	Stop	Stop	-0.4573	9.8261	-0.4453	0.1048	-0.0794	0.0443	0.0
11062	Stop	Stop	-0.3352	9.7686	-0.6488	0.1268	-0.0727	0.0583	0.0
11128	Stop	Stop	-0.2322	9.7160	-0.6297	0.1329	-0.0568	0.0595	0.0
11196	Stop	Stop	-0.2682	9.8046	-0.8356	0.1158	-0.0238	0.0449	0.0
11253	Stop	Stop	-0.2849	9.8620	-0.9338	0.1219	-0.0336	0.0290	0.0
11310	Stop	Stop	-0.2634	9.7447	-0.8979	0.1133	-0.0263	0.0223	0.0
11361	Stop	Stop	-0.1772	9.7136	-1.1133	0.1109	-0.0385	0.0180	0.0
11428	Stop	Stop	-0.1772	9.7471	-1.1636	0.1023	-0.0538	0.0131	0.0
11495	Stop	Stop	-0.2179	9.7423	-1.0870	0.0779	-0.0568	0.0137	0.0
11544	Stop	Stop	-0.2155	9.7710	-1.1971	0.0803	-0.0751	0.0223	0.0
11609	Stop	Stop	-0.2945	9.8189	-1.0846	0.0663	-0.0776	0.0223	0.0
11660	Stop	Stop	-0.1820	9.8069	-1.2019	0.0602	-0.0751	0.0314	0.0
11727	Stop	Stop	-0.1173	9.7591	-1.1493	0.0870	-0.0928	0.0345	0.0
11795	Stop	Stop	-0.2251	9.8046	-1.2450	0.0669	-0.0696	0.0320	0.0
11842	Stop	Stop	-0.1269	9.7351	-1.3911	0.0944	-0.0935	0.0217	0.0
11908	Stop	Stop	-0.1652	9.6681	-1.4461	0.0870	-0.0788	0.0211	0.0
11977	Stop	Stop	-0.1652	9.7519	-1.4222	0.0693	-0.0898	0.0241	0.0
12024	Stop	Stop	-0.1125	9.7710	-1.4964	0.0681	-0.0996	0.0192	0.0
12091	Stop	Stop	-0.1221	9.7686	-1.4988	0.0699	-0.1045	0.0131	0.0
12140	Stop	Stop	-0.1604	9.7255	-1.5084	0.0699	-0.0782	0.0064	0.0
12207	Stop	Stop	-0.1676	9.6872	-1.6856	0.0816	-0.1026	0.0119	0.0
12257	Stop	Stop	-0.1413	9.6872	-1.7023	0.0852	-0.1271	0.0107	0.0
12324	Stop	Stop	-0.1748	9.7232	-1.6951	0.0486	-0.1295	0.0101	0.0
12390	Stop	Stop	-0.1963	9.6705	-1.7813	0.0522	-0.1332	0.0125	0.0
12438	Stop	Stop	-0.1724	9.7208	-1.7263	0.0486	-0.1203	0.0052	0.0
12506	Stop	Stop	-0.2729	9.6561	-1.8316	0.0553	-0.1350	0.0039	0.0
12571	Stop	Stop	-0.2706	9.6633	-1.7526	0.0327	-0.1344	-0.0034	0.0
12623	Stop	Stop	-0.2658	9.7040	-1.8843	0.0376	-0.1258	0.0168	0.0
12688	Stop	Stop	-0.1221	9.6513	-2.0926	0.0498	-0.1472	0.0308	0.0
12739	Stop	Stop	-0.2849	9.6178	-2.0830	0.0266	-0.1497	0.0156	0.0
12806	Stop	Stop	-0.2059	9.6346	-1.8795	-0.0064	-0.1381	0.0308	0.0
12873	Stop	Stop	-0.2729	9.7710	-1.8005	-0.0180	-0.1839	0.0290	0.0
12922	Stop	Stop	-0.1700	9.8285	-1.6664	-0.0260	-0.1600	0.0296	0.0
12987	Stop	Stop	-0.2466	9.6872	-1.8340	0.0217	-0.1833	0.0180	0.0
13053	Stop	Stop	-0.2873	9.6370	-1.8771	0.0040	-0.1637	0.0119	0.0
13103	Stop	Stop	-0.2634	9.5747	-1.9801	0.0095	-0.2230	0.0394	0.0
13169	Stop	Stop	-0.1437	9.6872	-1.8220	0.0064	-0.2132	0.0546	0.0
13220	Stop	Stop	-0.2658	9.7591	-1.8627	-0.0131	-0.2395	0.0479	0.0
13286	Stop	Stop	-0.3591	9.7351	-1.7143	-0.0254	-0.2065	0.0394	0.0
13352	Stop	Stop	-0.2442	9.6872	-1.8532	-0.0180	-0.1906	0.0388	0.0
13402	Stop	Stop	-0.1461	9.6322	-1.9154	0.0040	-0.1979	0.0516	0.0
13468	Stop	Stop	-0.2035	9.7471	-1.6784	-0.0040	-0.1826	0.0449	0.0
