ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
39	Stop	Stop	-0.9242	9.5795	1.1085	0.1915	0.4288	0.0339	0.0
105	Stop	Stop	-0.5196	9.3042	2.5786	0.2544	0.1136	0.1066	0.0
155	Stop	Stop	-0.4836	9.6202	1.8196	-0.0486	0.2175	0.0925	0.0
221	Stop	Stop	-1.0224	9.6417	1.9154	0.0095	0.2773	0.0394	0.0
287	Stop	Stop	-0.5627	9.5771	1.9681	-0.0400	0.3519	0.0644	0.0
337	Stop	Stop	-0.6201	9.5508	1.6137	0.0962	0.2712	-0.0046	0.0
403	Stop	Stop	-0.9266	9.5771	1.6233	0.0412	0.2627	-0.0150	0.0
454	Stop	Stop	-0.9888	9.6178	1.8149	-0.0009	0.3280	0.0204	0.0
522	Stop	Stop	-1.0128	9.6561	1.5180	-0.0095	0.2773	0.0601	0.0
586	Stop	Stop	-0.6105	9.6944	1.6377	-0.0376	0.2297	0.0131	0.0
637	Stop	Stop	-0.7398	9.6465	1.6353	0.0217	0.2285	0.0742	0.0
704	Stop	Stop	-0.6943	9.7136	1.5850	-0.0027	0.2242	0.0400	0.0
754	Stop	Stop	-0.7087	9.6920	1.6066	-0.0070	0.2205	0.0217	0.0
819	Stop	Stop	-1.0631	9.6226	1.7023	-0.0376	0.2156	0.0033	0.0
885	Stop	Stop	-0.5746	9.7279	1.4940	0.0528	0.1680	0.0711	0.0
934	Stop	Stop	-0.9529	9.7303	1.4653	0.0009	0.1723	0.0534	0.0
1002	Stop	Stop	-0.6943	9.6537	1.2019	0.0144	0.1796	0.0333	0.0
1069	Stop	Stop	-1.1780	9.6801	1.6808	-0.0632	0.2217	-0.0193	0.0
1118	Stop	Stop	-0.6800	9.6489	1.4150	-0.0339	0.1484	0.0308	0.0
1185	Stop	Stop	-0.7853	9.6992	1.4892	-0.0223	0.1527	0.0107	0.0
