ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
13	Walk	Forward	-0.5172	9.6178	1.4964	-0.1462	0.2432	0.0869	0.0
81	Walk	Forward	-0.0359	9.3856	0.7350	0.0548	0.0178	0.0619	0.0
146	Walk	Forward	-1.9418	11.9450	-0.7183	0.0603	-0.0366	-0.0505	0.0
195	Walk	Forward	-0.5028	9.5579	2.4230	-0.3887	0.2456	0.0704	0.0
262	Walk	Forward	-0.3615	9.5388	0.6369	-0.1840	0.1326	-0.0530	0.0
312	Walk	Forward	-0.5962	10.1254	0.3160	0.1947	-0.0183	-0.0866	0.0
379	Walk	Forward	-0.5674	9.8165	0.4597	-0.0753	-0.0268	0.0319	0.0
445	Walk	Forward	-0.0479	9.9027	0.2658	0.0970	-0.1240	-0.0377	0.0
498	Walk	Forward	-0.5052	10.1421	1.3623	-0.1425	0.0483	-0.1141	0.0
561	Walk	Forward	-0.7207	10.2379	0.8907	-0.0900	0.0984	-0.1025	0.0
627	Walk	Forward	-0.7805	9.9841	0.6321	0.1788	-0.2119	-0.0353	0.0
678	Walk	Forward	0.1868	9.7471	2.3512	0.1019	-0.0360	0.0307	0.0
745	Walk	Forward	-0.3879	9.4047	1.1900	0.1074	-0.1081	-0.0481	0.0
793	Walk	Forward	-0.2706	9.2132	0.7734	0.2656	-0.0891	-0.0603	0.0
860	Walk	Forward	-0.0623	9.3999	0.7901	0.0799	-0.0067	0.0063	0.0
926	Walk	Forward	-0.0359	9.7878	0.5411	-0.0246	-0.0164	-0.0224	0.0
976	Walk	Forward	-0.4693	9.7064	0.4597	-0.0686	0.0477	-0.0945	0.0
1042	Walk	Forward	-0.7638	9.5412	0.4765	-0.1297	0.1705	-0.0518	0.0
1108	Walk	Forward	-0.3639	9.6513	0.8595	-0.2072	0.2591	-0.0261	0.0
1162	Walk	Forward	-0.3304	10.0105	1.0535	-0.1590	0.2193	0.0142	0.0
1225	Walk	Forward	-0.5052	10.1565	0.7925	-0.0722	0.1228	0.0246	0.0
1275	Walk	Forward	-0.5794	10.1589	0.7805	0.0011	0.2084	0.0228	0.0
1341	Walk	Forward	-0.2753	10.0009	1.4198	0.0151	0.2896	0.0264	0.0
1407	Walk	Forward	-0.4382	10.2307	0.2682	0.0573	0.2169	0.0454	0.0
1459	Walk	Forward	-0.2753	10.2164	1.3743	-0.0014	0.2835	0.0484	0.0
1524	Walk	Forward	-0.6872	9.6250	1.7430	-0.0955	0.4160	0.0289	0.0
1573	Walk	Forward	-0.9098	9.4646	1.5467	0.0279	0.1479	-0.0438	0.0
1640	Walk	Forward	-0.8739	9.2323	1.0176	0.0774	0.2200	0.0081	0.0
1707	Walk	Forward	-0.6752	9.4502	0.9362	0.0347	0.1796	0.1034	0.0
1756	Walk	Forward	-0.6656	9.7232	1.2690	-0.0680	0.2481	0.0796	0.0
1822	Walk	Forward	-0.7422	9.6537	0.9697	-0.0985	0.2053	0.0038	0.0
1889	Walk	Forward	-0.7063	9.5843	0.9170	-0.0185	0.1674	0.0026	0.0
1939	Walk	Forward	-0.7279	9.5986	0.7159	-0.0264	0.1980	0.0099	0.0
2005	Walk	Forward	-0.7494	9.6705	0.6800	-0.0289	0.1583	0.0295	0.0
2055	Walk	Forward	-0.7734	9.8692	1.0798	-0.0533	0.1308	0.0325	0.0
2121	Walk	Forward	-0.5698	10.1350	0.8356	0.0835	0.0837	0.0050	0.0
2187	Walk	Forward	-0.6536	10.0919	0.9146	0.1348	0.0489	-0.0127	0.0
2237	Walk	Forward	-0.7350	10.1900	0.5100	0.1941	0.1497	-0.0151	0.0
2304	Walk	Forward	-0.9960	10.4845	1.1085	0.1929	0.1937	-0.0353	0.0
2354	Walk	Forward	-0.7518	10.1302	0.8452	-0.0356	0.1448	0.0032	0.0
2420	Walk	Forward	-0.5196	9.7495	1.2905	0.1538	0.0691	0.0600	0.0
2487	Walk	Forward	-0.6058	9.1653	0.7614	0.1599	-0.0146	0.0270	0.0
2536	Walk	Forward	-0.2011	9.4167	0.5172	0.1110	-0.0281	0.0228	0.0
2603	Walk	Forward	-0.2275	9.5196	0.1868	0.0915	0.0593	0.0301	0.0
2669	Walk	Forward	-0.2251	9.6106	0.6249	-0.0948	0.0410	0.0228	0.0
2719	Walk	Forward	-0.2490	9.5867	0.4717	-0.1199	0.0911	-0.0188	0.0
2785	Walk	Forward	-0.2610	9.6202	0.4238	-0.0814	-0.0262	-0.0554	0.0
2836	Walk	Forward	-0.0718	9.7591	0.9362	-0.1144	0.1613	-0.0420	0.0
