ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
22	Walk	Forward	-0.1868	9.4550	1.2091	-0.0515	-0.1648	-0.0513	0.0
72	Walk	Forward	0.1006	9.4933	0.6536	0.0041	-0.0261	0.0171	0.0
138	Walk	Forward	-0.3400	9.4454	0.6776	-0.0564	-0.0664	-0.0562	0.0
205	Walk	Forward	0.0120	9.7064	1.1062	-0.0582	-0.0780	-0.0061	0.0
255	Walk	Forward	-0.0359	9.8955	0.4549	0.0090	-0.0230	0.0097	0.0
321	Walk	Forward	-0.1652	10.1589	0.1245	0.0878	-0.0640	0.0476	0.0
371	Walk	Forward	-0.0766	10.1326	0.4262	0.0829	0.0497	0.0152	0.0
438	Walk	Forward	-0.3041	10.4726	0.6105	0.1281	0.0179	0.0366	0.0
509	Walk	Forward	-0.7111	10.6210	1.9753	0.0304	0.2280	0.0049	0.0
556	Walk	Forward	-0.0694	10.0368	0.9194	-0.1382	0.1010	-0.0410	0.0
623	Walk	Forward	-0.3711	9.4646	1.2905	0.0420	0.1450	0.0678	0.0
688	Walk	Forward	-0.5148	9.2658	1.9489	-0.1627	0.0405	-0.0434	0.0
738	Walk	Forward	0.0407	9.1773	0.9960	-0.2207	0.0210	-0.0013	0.0
806	Walk	Forward	-0.3160	9.1820	1.1397	-0.0717	-0.0328	0.0507	0.0
855	Walk	Forward	-0.2490	9.3760	0.7470	-0.0478	-0.0695	-0.0177	0.0
920	Walk	Forward	-0.7542	9.6441	1.2187	-0.0368	-0.1104	0.0049	0.0
971	Walk	Forward	-0.6129	9.9674	1.4414	-0.0136	-0.0536	-0.0269	0.0
1037	Walk	Forward	-0.1245	10.4821	1.4581	0.0346	-0.0536	-0.0110	0.0
1104	Walk	Forward	-0.4142	10.1829	2.0567	0.1391	-0.0743	0.0458	0.0
1153	Walk	Forward	-0.9577	10.6880	1.7119	0.1629	-0.0169	-0.0849	0.0
1220	Walk	Forward	0.9481	9.9362	0.4046	0.1709	-0.0359	0.0385	0.0
1285	Walk	Forward	-0.7231	8.8804	2.1788	0.2381	-0.0548	0.0293	0.0
1335	Walk	Forward	0.3041	9.4263	0.3903	-0.0973	-0.0896	-0.0678	0.0
1402	Walk	Forward	-0.6129	9.3449	1.1445	-0.0387	-0.0578	0.0354	0.0
1476	Walk	Forward	0.5722	9.4718	0.3496	0.0096	-0.0200	0.1020	0.0
1518	Walk	Forward	-0.0742	9.3161	1.8699	-0.1120	-0.0096	-0.0379	0.0
1583	Walk	Forward	0.0192	9.8333	1.2857	-0.0827	-0.0023	-0.0568	0.0
1632	Walk	Forward	-0.0503	10.0536	1.0487	0.0536	-0.0334	0.0837	0.0
1700	Walk	Forward	-0.0359	10.3289	0.5220	0.1037	0.0588	0.0977	0.0
1766	Walk	Forward	-0.2801	9.9291	2.2650	0.0951	0.0185	0.0061	0.0
