ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
43	Stop	Right	-0.5028	9.8261	0.8811	0.0758	-0.2492	-0.0660	0.0
91	Stop	Right	-0.4621	9.9123	0.6967	-0.0121	-0.2303	-0.0330	0.0
158	Stop	Right	-0.5339	9.9195	1.0247	-0.0011	-0.2260	-0.0294	0.0
224	Stop	Right	-0.4429	9.7878	0.4429	0.0312	-0.1967	-0.0282	0.0
274	Stop	Right	-0.4789	9.6753	0.5387	0.0575	-0.2101	-0.0269	0.0
340	Stop	Right	-0.4118	9.7495	0.7805	-0.0024	-0.2174	-0.0257	0.0
390	Stop	Right	-0.4573	9.7854	0.4789	0.0135	-0.2529	-0.0117	0.0
456	Stop	Right	-0.4980	9.8955	0.9601	0.0031	-0.2480	-0.0257	0.0
508	Stop	Right	-0.4884	9.8500	0.7805	-0.0048	-0.2889	-0.0349	0.0
573	Stop	Right	-0.4405	9.9147	0.8715	-0.0030	-0.2675	-0.0275	0.0
639	Stop	Right	-0.5459	9.7591	0.5794	0.0294	-0.2584	-0.0123	0.0
708	Stop	Right	-0.5124	9.7495	0.6967	0.0282	-0.2492	-0.0092	0.0
757	Stop	Right	-0.4836	9.7639	0.7159	0.0141	-0.2449	-0.0214	0.0
824	Stop	Right	-0.5603	9.7902	0.6105	0.0154	-0.2449	-0.0251	0.0
874	Stop	Right	-0.4645	9.8764	0.5267	0.0288	-0.2400	-0.0147	0.0
938	Stop	Right	-0.4573	9.8716	0.8404	-0.0225	-0.2712	-0.0037	0.0
1006	Stop	Right	-0.6034	9.7998	0.4286	-0.0091	-0.2846	-0.0104	0.0
1055	Stop	Right	-0.5363	9.7184	0.9242	-0.0292	-0.2657	0.0158	0.0
1121	Stop	Right	-0.6584	9.7543	0.7566	-0.0085	-0.2516	0.0109	0.0
1171	Stop	Right	-0.3160	9.7639	0.8045	0.0215	-0.1985	-0.0080	0.0
1238	Stop	Right	-0.2873	9.7710	0.6105	0.0007	-0.2107	-0.0172	0.0
1289	Stop	Right	-0.2346	9.8716	0.7710	-0.0146	-0.2376	-0.0349	0.0
1357	Stop	Right	-0.2825	9.8740	0.6704	0.0007	-0.2803	-0.0288	0.0
1420	Stop	Right	-0.3615	9.8261	0.8835	-0.0121	-0.2730	-0.0159	0.0
1469	Stop	Right	-0.3400	9.7710	0.8619	-0.0011	-0.3060	-0.0043	0.0
1537	Stop	Right	-0.4453	9.7208	0.7183	-0.0005	-0.2822	-0.0007	0.0
1602	Stop	Right	-0.5531	9.8333	0.7279	0.0062	-0.2883	-0.0245	0.0
1655	Stop	Right	-0.4621	9.8500	0.8212	-0.0195	-0.2724	-0.0129	0.0
1718	Stop	Right	-0.4501	9.8931	0.8524	0.0050	-0.2510	-0.0007	0.0
1784	Stop	Right	-0.4094	9.8500	0.9864	0.0062	-0.2400	-0.0068	0.0
1835	Stop	Right	-0.3184	9.8405	0.7015	0.0337	-0.2156	0.0006	0.0
1902	Stop	Right	-0.3256	9.8022	0.8835	0.0270	-0.2180	-0.0129	0.0
1952	Stop	Right	-0.1844	9.7686	0.6441	0.0294	-0.2223	-0.0129	0.0
2018	Stop	Right	-0.2849	9.7998	0.6656	0.0196	-0.2388	-0.0208	0.0
2085	Stop	Right	-0.2107	9.8357	0.8117	0.0184	-0.2394	-0.0257	0.0
2134	Stop	Right	-0.3424	9.7734	0.7901	0.0239	-0.2791	-0.0263	0.0
2202	Stop	Right	-0.4238	9.8716	0.7949	0.0117	-0.2584	-0.0306	0.0
2272	Stop	Right	-0.3137	9.8117	0.5650	0.0123	-0.3030	-0.0220	0.0
2316	Stop	Right	-0.3496	9.8046	0.9002	0.0062	-0.2498	-0.0196	0.0
2384	Stop	Right	-0.4286	9.8213	0.5124	0.0209	-0.2681	-0.0153	0.0
