ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
38	Stop	Right	-0.1844	9.8429	0.8500	0.0325	-0.0727	-0.0013	0.0
96	Stop	Right	-0.2346	9.7734	0.5459	0.0123	-0.1172	-0.0001	0.0
157	Stop	Right	-0.0144	9.7279	0.4453	0.0196	-0.1820	0.0378	0.0
223	Stop	Right	-0.2035	9.8405	0.5124	0.0099	-0.2064	0.0317	0.0
271	Stop	Right	-0.1341	9.9147	0.7015	-0.0219	-0.2504	0.0048	0.0
339	Stop	Right	-0.2131	9.8309	0.7829	-0.0109	-0.2687	0.0067	0.0
403	Stop	Right	-0.1724	9.8022	0.5746	-0.0060	-0.2523	0.0103	0.0
454	Stop	Right	-0.1484	9.8046	0.6297	0.0019	-0.2968	-0.0019	0.0
522	Stop	Right	-0.0886	9.8884	0.6656	-0.0048	-0.3017	-0.0098	0.0
589	Stop	Right	-0.2610	9.8620	0.6848	-0.0024	-0.3219	-0.0147	0.0
637	Stop	Right	-0.1365	9.8357	0.8164	0.0068	-0.3054	-0.0129	0.0
703	Stop	Right	-0.1197	9.7686	0.5483	0.0435	-0.3286	-0.0165	0.0
755	Stop	Right	-0.1269	9.7112	0.4573	0.0160	-0.3115	-0.0379	0.0
821	Stop	Right	-0.3879	9.7447	0.5243	0.0038	-0.3274	-0.0416	0.0
886	Stop	Right	-0.2011	9.8429	0.8308	-0.0634	-0.3488	-0.0110	0.0
936	Stop	Right	-0.2346	9.9075	0.7374	-0.0329	-0.3201	-0.0165	0.0
985	Stop	Right	-0.2921	9.8381	0.6656	-0.0036	-0.2614	-0.0428	0.0
1052	Stop	Right	-0.1437	9.8046	0.6153	0.0074	-0.2724	-0.0422	0.0
1119	Stop	Right	-0.1939	9.8237	0.7542	-0.0115	-0.2791	-0.0501	0.0
1185	Stop	Right	-0.2299	9.8357	0.7135	-0.0060	-0.2779	-0.0483	0.0
