ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
38	Stop	Right	-1.4485	10.0248	0.1556	0.2885	-0.4237	-0.0770	0.0
103	Stop	Right	0.4382	9.4670	4.2020	-0.3388	-0.7377	-0.0074	0.0
169	Stop	Right	-0.5100	9.5029	2.2913	0.4571	-0.7652	-0.0355	0.0
219	Stop	Right	-0.6680	9.6537	1.1732	0.3130	-0.8275	-0.0691	0.0
285	Stop	Right	-0.7997	9.6417	2.1572	0.1578	-0.4812	-0.0642	0.0
352	Stop	Right	-0.1748	9.4430	1.7406	0.2079	-0.6980	0.0030	0.0
402	Stop	Right	-0.5722	9.5675	1.7909	0.0790	-0.4983	-0.0245	0.0
468	Stop	Right	-0.5866	9.6633	1.5108	0.0809	-0.5917	-0.0507	0.0
520	Stop	Right	-0.7853	9.6274	2.0184	0.0656	-0.6070	-0.0489	0.0
587	Stop	Right	-0.2777	9.7734	1.7598	0.1774	-0.6919	0.0128	0.0
651	Stop	Right	-0.6010	9.7662	1.5156	0.1010	-0.5239	-0.1039	0.0
701	Stop	Right	0.0407	9.6848	1.3671	0.0711	-0.5135	-0.0935	0.0
768	Stop	Right	-0.4310	9.7926	1.4246	0.0662	-0.4867	-0.1210	0.0
834	Stop	Right	-0.1293	9.9793	1.3408	0.0631	-0.5105	-0.0770	0.0
884	Stop	Right	-0.5866	10.0320	1.5850	0.1847	-0.4567	-0.0306	0.0
951	Stop	Right	-0.2059	10.1230	1.4485	0.2159	-0.5148	-0.0464	0.0
1001	Stop	Right	-0.3711	10.0440	1.4509	0.3417	-0.5031	0.0391	0.0
1066	Stop	Right	-0.2131	9.7232	0.8763	0.3264	-0.5099	-0.0355	0.0
1133	Stop	Right	-0.0646	9.6082	0.7279	0.2782	-0.3810	0.0550	0.0
1182	Stop	Right	-0.2155	9.6609	0.2203	0.3166	-0.4384	-0.0074	0.0
1249	Stop	Right	-0.1676	9.6753	0.5603	0.2232	-0.4677	0.0067	0.0
1298	Stop	Right	-0.1389	9.7662	0.3065	0.2366	-0.4909	-0.0177	0.0
1365	Stop	Right	0.1125	9.8093	0.2203	0.1963	-0.3950	0.0152	0.0
