ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
5007	Stop	Right	-0.7877	9.3975	3.5531	-0.0199	-0.0609	0.0293	0.0
47	Stop	Right	-0.8811	9.4550	2.0519	0.0344	-0.4176	-0.1998	0.0
113	Stop	Right	-0.8452	9.0911	4.0320	-0.2276	-0.3755	-0.1466	0.0
163	Stop	Right	-1.0583	9.3472	2.8157	0.1871	-0.2093	-0.0037	0.0
230	Stop	Right	-0.9266	9.3784	2.9928	0.0534	-0.2215	-0.0171	0.0
297	Stop	Right	-0.8236	9.3496	2.9761	0.1157	-0.2900	-0.0202	0.0
346	Stop	Right	-0.9098	9.3353	2.8324	0.0992	-0.2399	-0.0422	0.0
414	Stop	Right	-0.7326	9.2443	2.8971	0.0955	-0.3260	-0.0868	0.0
462	Stop	Right	-1.0152	9.3640	2.5738	0.0546	-0.3871	-0.0752	0.0
530	Stop	Right	-1.0942	9.2563	2.9521	-0.0065	-0.3816	-0.1424	0.0
598	Stop	Right	-1.1277	9.1964	2.8564	0.0436	-0.3248	-0.0709	0.0
646	Stop	Right	-0.9266	9.3472	3.0168	0.0216	-0.2997	-0.0636	0.0
713	Stop	Right	-1.0152	9.3568	2.6912	0.0576	-0.3498	-0.0691	0.0
779	Stop	Right	-0.8548	9.3903	3.0216	0.0222	-0.3535	-0.0629	0.0
828	Stop	Right	-0.9529	9.3664	2.7007	0.0943	-0.4140	-0.0758	0.0
895	Stop	Right	-1.0319	9.4215	2.6529	0.0802	-0.4091	-0.0917	0.0
946	Stop	Right	-0.8069	9.3257	2.8947	0.0613	-0.4237	-0.0770	0.0
1011	Stop	Right	-1.0583	9.3880	2.7127	0.0173	-0.3394	-0.1094	0.0
1077	Stop	Right	-0.9984	9.2587	2.5116	0.0222	-0.3773	-0.1063	0.0
1129	Stop	Right	-1.2187	9.2132	3.0671	-0.0694	-0.3535	-0.1265	0.0
1193	Stop	Right	-1.0224	9.4358	2.7534	0.0039	-0.4213	-0.1460	0.0
