ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
6	Stop	Left	-0.2083	3.9625	8.9187	0.2367	-0.3377	0.0261	0.0
71	Stop	Left	1.3025	9.7327	0.4022	-0.8976	0.4113	0.1770	0.0
121	Stop	Left	-0.7015	9.5005	2.2243	-0.9844	0.4681	-0.2836	0.0
187	Stop	Left	-0.5172	9.9171	1.4868	-0.6539	0.3355	-0.1162	0.0
237	Stop	Left	-0.5674	9.8117	3.4047	-0.7907	0.4510	-0.0380	0.0
303	Stop	Left	-0.6153	9.7088	3.3664	-0.3680	0.0765	0.0005	0.0
370	Stop	Left	-0.1532	9.2227	3.9745	-0.3088	-0.0756	0.0078	0.0
420	Stop	Left	-0.6393	9.2227	3.1126	0.1335	-0.2924	-0.0747	0.0
486	Stop	Left	-1.1708	9.3496	3.1437	0.0437	0.0399	0.0365	0.0
538	Stop	Left	-1.4701	9.1605	2.4661	0.1188	0.2109	0.0958	0.0
603	Stop	Left	-1.7071	9.1773	2.7199	-0.0552	0.5389	0.1037	0.0
672	Stop	Left	-1.5635	9.2922	3.1030	-0.0394	0.5133	0.1269	0.0
720	Stop	Left	-1.1732	9.2730	2.9737	0.0010	0.5450	0.1959	0.0
786	Stop	Left	-0.8787	9.3880	2.9258	-0.0052	0.5823	0.1984	0.0
853	Stop	Left	-0.7973	9.4789	2.4350	-0.0168	0.6507	0.1807	0.0
904	Stop	Left	-0.5890	9.2898	3.0934	-0.0937	0.6739	0.1898	0.0
970	Stop	Left	-0.5722	9.3305	2.9043	-0.0778	0.7057	0.1746	0.0
1019	Stop	Left	-0.5507	9.4310	2.9019	-0.0339	0.6684	0.1526	0.0
1086	Stop	Left	-0.5339	9.4526	2.7127	-0.0241	0.6593	0.1611	0.0
1153	Stop	Left	-0.6991	9.3951	2.8324	-0.0424	0.6574	0.1196	0.0
1202	Stop	Left	-0.7422	9.3089	2.8492	-0.0357	0.6617	0.1306	0.0
1267	Stop	Left	-0.8452	9.3520	2.7031	0.0113	0.6849	0.1483	0.0
1333	Stop	Left	-0.8811	9.4741	2.5786	-0.0039	0.6190	0.1465	0.0
1382	Stop	Left	-0.7279	9.3927	2.8205	-0.0143	0.5866	0.1471	0.0
1450	Stop	Left	-0.7614	9.4143	2.4015	0.0028	0.5933	0.1159	0.0
1499	Stop	Left	-0.9218	9.3664	2.7175	-0.0278	0.5841	0.1092	0.0
1566	Stop	Left	-0.9290	9.4885	2.5499	-0.0088	0.5365	0.1294	0.0
1631	Stop	Left	-0.8835	9.4622	2.4829	-0.0015	0.5640	0.1410	0.0
1682	Stop	Left	-0.9098	9.4622	2.5140	-0.0223	0.5841	0.1373	0.0
1749	Stop	Left	-0.9769	9.5101	2.7079	-0.0357	0.6135	0.1489	0.0
1800	Stop	Left	-0.9122	9.4550	2.4996	-0.0229	0.5841	0.1837	0.0
1864	Stop	Left	-0.7279	9.5220	2.8827	-0.0314	0.5780	0.1782	0.0
1930	Stop	Left	-0.7494	9.4957	2.5715	-0.0186	0.5450	0.1648	0.0
1980	Stop	Left	-0.6824	9.4765	2.8588	-0.0284	0.5780	0.1495	0.0
2047	Stop	Left	-0.5746	9.4167	2.5882	-0.0039	0.5316	0.1416	0.0
2113	Stop	Left	-0.6441	9.3903	2.7247	-0.0607	0.5212	0.1263	0.0
2163	Stop	Left	-0.6441	9.3688	2.6098	-0.0357	0.4943	0.1196	0.0
2229	Stop	Left	-0.8739	9.4382	2.6002	-0.0204	0.5273	0.1171	0.0
