ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
17	Stop	Stop	-0.1963	9.6801	1.7047	0.0018	0.0203	-0.0107	0.0
45	Stop	Stop	-0.1149	9.5148	1.7119	-0.0019	-0.0316	0.0021	0.0
101	Stop	Stop	-0.3544	9.6681	1.9801	-0.0239	0.1217	-0.0198	0.0
152	Stop	Stop	-0.4812	9.6058	1.7622	0.0219	0.0276	-0.0156	0.0
218	Stop	Stop	-0.2251	9.7423	1.9753	-0.0288	0.0191	0.0266	0.0
279	Stop	Stop	-0.2921	9.7471	2.0280	-0.0190	-0.0158	0.0046	0.0
345	Stop	Stop	-0.2275	9.6178	1.9082	0.0458	0.0410	0.0278	0.0
395	Stop	Stop	-0.3759	9.6441	2.1309	-0.0117	-0.0268	0.0095	0.0
445	Stop	Stop	-0.1724	9.6848	1.7167	0.0036	-0.0023	0.0583	0.0
512	Stop	Stop	-0.2275	9.6178	1.8460	0.0048	-0.0665	0.0217	0.0
578	Stop	Stop	-0.2083	9.7112	1.9226	-0.0221	0.0142	0.0125	0.0
644	Stop	Stop	-0.0934	9.6848	1.9513	-0.0379	-0.0433	0.0095	0.0
694	Stop	Stop	-0.2275	9.7255	1.9705	-0.0007	-0.0488	-0.0088	0.0
760	Stop	Stop	-0.1437	9.6082	1.7502	0.0574	-0.0622	0.0095	0.0
821	Stop	Stop	0.0383	9.5843	1.8508	-0.0086	-0.0274	0.0211	0.0
872	Stop	Stop	-0.1030	9.6801	2.1070	-0.0123	0.0038	-0.0192	0.0
943	Stop	Stop	-0.3304	9.6705	1.7622	0.0024	-0.0078	-0.0058	0.0
992	Stop	Stop	-0.1317	9.6465	1.7718	-0.0355	0.0417	0.0101	0.0
1059	Stop	Stop	-0.1437	9.7088	1.7287	0.0109	0.0136	-0.0229	0.0
1125	Stop	Stop	-0.2418	9.6585	1.8053	-0.0086	-0.0561	-0.0229	0.0
1174	Stop	Stop	-0.2825	9.6944	2.0232	-0.0404	-0.0072	-0.0211	0.0
1242	Stop	Stop	-0.2227	9.7471	2.2291	-0.0007	0.0233	-0.0070	0.0
1291	Stop	Stop	-0.0718	9.6968	1.7933	0.0305	0.0001	0.0015	0.0
1357	Stop	Stop	-0.1700	9.6106	1.8292	0.0323	0.0209	0.0015	0.0
1423	Stop	Stop	-0.1868	9.6058	1.8101	-0.0056	0.0148	-0.0003	0.0
1473	Stop	Stop	-0.1221	9.6202	1.7933	0.0128	0.0050	0.0028	0.0
1540	Stop	Stop	-0.1532	9.7279	1.8268	0.0250	0.0019	-0.0064	0.0
1589	Stop	Stop	-0.2035	9.6202	1.8436	0.0183	-0.0280	-0.0107	0.0
1656	Stop	Stop	-0.3735	9.7040	1.6257	0.0232	0.0325	-0.0168	0.0
1723	Stop	Stop	-0.0503	9.6298	1.9753	-0.0208	0.0081	0.0168	0.0
1772	Stop	Stop	-0.0263	9.5963	1.6951	0.0207	-0.0371	0.0070	0.0
1839	Stop	Stop	-0.2658	9.6393	1.9082	-0.0166	0.0038	0.0009	0.0
1888	Stop	Stop	-0.2346	9.6681	1.8675	-0.0269	-0.0133	0.0052	0.0
1954	Stop	Stop	-0.1365	9.7088	1.8196	-0.0080	-0.0035	0.0156	0.0
2021	Stop	Stop	-0.1580	9.7351	1.8747	0.0024	0.0606	0.0070	0.0
2071	Stop	Stop	-0.2275	9.7184	1.7382	0.0445	-0.0396	-0.0052	0.0
2142	Stop	Stop	-0.2562	9.6657	1.4749	0.0390	-0.0481	0.0009	0.0
2203	Stop	Stop	-0.1963	9.6226	2.1165	-0.1057	-0.0842	0.0052	0.0
2253	Stop	Stop	-0.1868	9.6561	1.9896	-0.0764	-0.0176	0.0101	0.0
2320	Stop	Stop	-0.1461	9.7184	1.8627	0.0274	-0.0170	0.0193	0.0
2370	Stop	Stop	-0.0886	9.6393	1.7191	0.0219	-0.0494	0.0199	0.0
2435	Stop	Stop	0.0335	9.6034	1.9944	-0.0440	-0.0066	0.0021	0.0
2502	Stop	Stop	-0.1652	9.6489	1.9561	0.0299	0.0068	-0.0064	0.0
2551	Stop	Stop	-0.1245	9.7184	1.8436	0.0476	0.0062	-0.0082	0.0
2618	Stop	Stop	-0.1724	9.6872	1.6999	0.0360	0.0264	-0.0113	0.0
2685	Stop	Stop	-0.1963	9.6633	1.8268	0.0103	0.0398	-0.0168	0.0
2734	Stop	Stop	-0.1221	9.6322	1.7263	0.0201	-0.0060	-0.0027	0.0
2800	Stop	Stop	-0.0934	9.7112	1.8723	0.0012	-0.0127	0.0003	0.0
2851	Stop	Stop	-0.1844	9.5603	1.8747	-0.0227	-0.0274	-0.0168	0.0
2917	Stop	Stop	-0.3855	9.6585	1.7287	0.0067	0.0349	0.0003	0.0
2983	Stop	Stop	-0.0838	9.7016	1.7646	-0.0159	-0.0280	0.0174	0.0
3032	Stop	Stop	-0.0694	9.7184	1.8795	-0.0159	0.0026	0.0058	0.0
3100	Stop	Stop	-0.2753	9.6777	1.8651	-0.0141	0.0087	-0.0101	0.0
3166	Stop	Stop	-0.2610	9.6824	2.0232	-0.0135	0.0392	0.0046	0.0
3216	Stop	Stop	-0.1173	9.7112	1.5754	0.0195	-0.0262	0.0247	0.0
3282	Stop	Stop	-0.1245	9.7255	1.8053	-0.0068	0.0294	0.0272	0.0
3331	Stop	Stop	-0.1844	9.7662	1.8747	0.0115	0.0129	-0.0101	0.0
3398	Stop	Stop	-0.1221	9.6513	1.9681	0.0158	0.0044	-0.0119	0.0
3464	Stop	Stop	-0.1891	9.5148	1.8077	0.0317	0.0264	-0.0070	0.0
3515	Stop	Stop	-0.3496	9.6753	1.5611	0.0164	0.0374	0.0040	0.0
3581	Stop	Stop	-0.0599	9.6729	1.8508	-0.0019	0.0081	0.0235	0.0
3630	Stop	Stop	0.0072	9.7088	1.7933	0.0036	-0.0365	0.0211	0.0
3697	Stop	Stop	-0.2993	9.6944	2.1046	-0.0153	0.0288	-0.0357	0.0
3749	Stop	Stop	-0.3017	9.6848	1.6209	0.0286	0.0313	-0.0247	0.0
3813	Stop	Stop	-0.1197	9.7088	1.7095	0.0219	0.0001	-0.0211	0.0
3879	Stop	Stop	-0.3041	9.4861	1.8723	0.0152	0.0307	-0.0052	0.0
3946	Stop	Stop	-0.2849	9.5963	1.4725	0.0115	0.0227	0.0015	0.0
3996	Stop	Stop	-0.0215	9.7806	1.6473	-0.0037	-0.0023	0.0364	0.0
4062	Stop	Stop	-0.1604	9.7112	1.5754	0.0091	-0.0640	0.0247	0.0
4114	Stop	Stop	-0.1628	9.6609	1.9202	-0.0618	-0.0133	-0.0070	0.0
4180	Stop	Stop	-0.3017	9.7255	1.9896	-0.0294	0.0038	-0.0296	0.0
4245	Stop	Stop	-0.3879	9.7303	1.7861	0.0122	0.0013	-0.0388	0.0
4294	Stop	Stop	-0.1413	9.6896	1.8891	0.0018	0.0093	0.0272	0.0
4361	Stop	Stop	-0.1341	9.6729	1.8005	0.0030	-0.0310	0.0150	0.0
4410	Stop	Stop	-0.1652	9.7184	1.6137	0.0091	-0.0469	-0.0033	0.0
4476	Stop	Stop	-0.3041	9.6753	1.8723	-0.0129	-0.0274	-0.0070	0.0
4543	Stop	Stop	-0.2490	9.6777	1.8987	-0.0104	-0.0066	-0.0015	0.0
4593	Stop	Stop	-0.2634	9.6489	1.7598	0.0115	-0.0127	0.0052	0.0
4659	Stop	Stop	-0.1724	9.5795	1.8340	-0.0080	-0.0164	0.0028	0.0
4710	Stop	Stop	-0.0599	9.7782	1.5970	0.0213	-0.0152	0.0296	0.0
4775	Stop	Stop	-0.2346	9.7064	1.7885	0.0195	0.0178	0.0107	0.0
4841	Stop	Stop	-0.1987	9.6944	1.8292	-0.0263	-0.0298	0.0076	0.0
