ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
31	Stop	Stop	-0.5243	9.3760	3.2107	-0.0940	0.1462	-0.0670	0.0
52	Stop	Stop	-0.2490	9.3042	3.6297	-0.2509	0.0357	-0.0981	0.0
100	Stop	Stop	-0.7135	9.4646	2.7798	0.0093	0.2214	-0.0584	0.0
167	Stop	Stop	-0.4118	9.3233	3.0072	-0.0689	-0.0621	0.0363	0.0
224	Stop	Stop	-0.2562	9.1054	3.1892	-0.0200	0.0625	0.0650	0.0
290	Stop	Stop	-0.4741	9.5077	3.3472	-0.0329	-0.1629	0.0100	0.0
351	Stop	Stop	0.0335	9.0456	3.0192	0.0301	-0.0095	0.0803	0.0
400	Stop	Stop	-0.5722	9.5412	3.1365	-0.0909	-0.1390	-0.0407	0.0
473	Stop	Stop	-0.2945	9.1485	3.0790	0.0429	0.1175	-0.0077	0.0
534	Stop	Stop	-0.4908	9.2515	3.1700	-0.0359	0.0473	-0.0578	0.0
584	Stop	Stop	-0.3639	9.2275	3.3927	-0.0090	0.0589	0.0082	0.0
650	Stop	Stop	-0.2921	9.2084	3.3017	-0.0255	-0.0560	-0.0083	0.0
700	Stop	Stop	-0.5890	9.3568	2.9426	0.0417	0.1004	-0.0101	0.0
766	Stop	Stop	-0.2322	9.2994	3.5818	-0.0677	-0.0578	0.0002	0.0
832	Stop	Stop	-0.4310	9.3209	3.0312	0.0441	-0.0114	0.0082	0.0
882	Stop	Stop	-0.1149	9.1916	3.5603	-0.0634	-0.0804	0.0057	0.0
949	Stop	Stop	-0.5722	9.4191	2.9737	0.0918	0.1444	0.0039	0.0
1016	Stop	Stop	-0.2706	9.2443	3.4190	-0.0891	-0.1189	0.0021	0.0
1065	Stop	Stop	-0.5076	9.2994	3.0144	0.0404	0.0955	0.0161	0.0
1132	Stop	Stop	-0.3759	9.1773	3.4525	-0.0396	-0.0517	-0.0138	0.0
1181	Stop	Stop	-0.3137	9.3018	3.1030	0.0129	0.0002	-0.0004	0.0
1248	Stop	Stop	-0.3927	9.2946	3.1030	0.0062	0.0161	0.0155	0.0
1313	Stop	Stop	-0.4334	9.2922	3.2155	0.0081	-0.0071	0.0063	0.0
1363	Stop	Stop	-0.2921	9.2587	3.2826	-0.0078	-0.0437	0.0015	0.0
1430	Stop	Stop	-0.3903	9.2658	3.1173	0.0001	-0.0040	-0.0010	0.0
1480	Stop	Stop	-0.4238	9.3281	3.4286	-0.0494	-0.0101	-0.0004	0.0
