ElapsedTime	Mode0	Mode1	Acce0	Acce1	Acce2	Gyro0	Gyro1	Gyro2	Step
36	Stop	Stop	-0.3615	9.3784	1.7406	0.2740	-0.1855	0.0310	0.0
99	Stop	Stop	-0.1197	9.7447	2.8157	-0.0436	0.0026	-0.0728	0.0
150	Stop	Stop	-0.6632	9.5101	2.7965	0.0938	-0.0591	-0.0936	0.0
216	Stop	Stop	-0.4717	9.6058	2.5858	0.0657	0.0643	-0.0026	0.0
282	Stop	Stop	-0.2921	9.3951	1.7622	0.2502	-0.1006	0.1104	0.0
332	Stop	Stop	-0.2131	9.5196	1.9872	0.0199	0.1193	-0.0313	0.0
398	Stop	Stop	-0.4645	9.4358	1.9106	0.0736	0.0283	-0.0912	0.0
448	Stop	Stop	-0.7710	9.5939	1.5060	0.0236	0.0686	-0.0228	0.0
515	Stop	Stop	-0.8260	9.6441	2.0639	-0.0137	0.0631	-0.0368	0.0
583	Stop	Stop	-0.5722	9.6801	2.0806	0.0138	0.0783	0.0078	0.0
631	Stop	Stop	-0.6800	9.6178	1.6497	0.0828	0.0270	0.0463	0.0
699	Stop	Stop	-0.1700	9.5244	1.8173	0.0486	0.0838	0.0560	0.0
766	Stop	Stop	-0.7997	9.6058	2.0016	-0.0571	0.0521	-0.0209	0.0
815	Stop	Stop	-0.4382	9.7639	1.7598	-0.0082	0.0221	-0.0209	0.0
881	Stop	Stop	-0.6153	9.6753	2.5547	-0.0162	0.0069	-0.0069	0.0
931	Stop	Stop	-0.6105	9.6992	1.7957	0.0663	0.0221	0.0170	0.0
998	Stop	Stop	-0.5746	9.4789	1.8604	0.0529	-0.0255	0.0182	0.0
1048	Stop	Stop	-0.7374	9.6034	1.5491	0.0309	-0.0041	0.0304	0.0
1113	Stop	Stop	-0.5603	9.5986	2.0399	0.0022	-0.0322	0.0261	0.0
1179	Stop	Stop	-0.3951	9.6992	1.6760	0.0388	-0.0267	0.0518	0.0
1245	Stop	Stop	-0.6297	9.6130	2.1118	0.0529	0.0441	0.0334	0.0
1295	Stop	Stop	-0.5196	9.7184	1.3863	0.0333	0.0087	0.0090	0.0
1362	Stop	Stop	-0.4717	9.6202	2.0591	0.0254	0.0002	0.0182	0.0
1412	Stop	Stop	-0.4453	9.6274	1.8196	0.0187	0.0075	0.0206	0.0
1478	Stop	Stop	-0.3065	9.7255	1.7789	0.0364	0.0124	0.0225	0.0
1545	Stop	Stop	-0.3783	9.6872	1.6401	0.0162	-0.0072	-0.0166	0.0
1595	Stop	Stop	-0.7757	9.6058	1.7742	0.0052	0.0240	-0.0545	0.0
1662	Stop	Stop	-0.4573	9.6393	2.0208	0.0254	-0.0047	0.0029	0.0
1711	Stop	Stop	-0.5818	9.5939	1.8795	0.0126	0.0466	-0.0050	0.0
1777	Stop	Stop	-0.4429	9.6298	1.8508	0.0437	0.0325	0.0060	0.0
1843	Stop	Stop	-0.5339	9.6609	1.4845	0.0278	0.0350	0.0182	0.0
1893	Stop	Stop	-0.6225	9.7232	1.6305	-0.0058	0.0289	-0.0319	0.0
1960	Stop	Stop	-0.3544	9.7327	1.5802	0.0101	0.0057	0.0096	0.0
2010	Stop	Stop	-0.6393	9.6178	1.7885	0.0089	0.0063	0.0041	0.0
2076	Stop	Stop	-0.4573	9.6968	1.6401	0.0339	0.0112	0.0243	0.0
2144	Stop	Stop	-0.4501	9.6657	1.7335	0.0101	-0.0237	-0.0063	0.0
2190	Stop	Stop	-0.6058	9.6777	1.6975	0.0071	0.0099	-0.0105	0.0
2258	Stop	Stop	-0.4789	9.6992	1.6904	0.0144	0.0209	-0.0026	0.0
2307	Stop	Stop	-0.7494	9.5891	1.6353	0.0162	0.0221	-0.0173	0.0
2373	Stop	Stop	-0.4453	9.6705	1.5515	0.0132	0.0002	0.0041	0.0
2441	Stop	Stop	-0.5387	9.6154	1.6329	0.0046	-0.0139	0.0212	0.0
2490	Stop	Stop	-0.4094	9.6872	1.7071	0.0003	0.0038	0.0145	0.0
2557	Stop	Stop	-0.4358	9.7184	1.5922	0.0162	-0.0035	0.0212	0.0
2625	Stop	Stop	-0.5842	9.7567	1.7143	0.0016	0.0124	-0.0258	0.0
2674	Stop	Stop	-0.4932	9.7591	1.5706	0.0089	0.0093	-0.0215	0.0
2740	Stop	Stop	-0.6943	9.5963	1.7694	0.0229	0.0160	-0.0240	0.0
2808	Stop	Stop	-0.4573	9.5460	1.6353	0.0284	0.0228	-0.0020	0.0
2857	Stop	Stop	-0.6105	9.5220	1.5802	0.0016	0.0448	-0.0038	0.0
2923	Stop	Stop	-0.4741	9.7184	1.3935	0.0095	-0.0005	0.0237	0.0
2973	Stop	Stop	-0.5962	9.7351	1.6401	-0.0418	0.0014	-0.0063	0.0
3039	Stop	Stop	-0.5842	9.7782	1.6640	-0.0290	0.0069	-0.0331	0.0
3106	Stop	Stop	-0.6273	9.7615	1.6544	-0.0076	0.0295	-0.0337	0.0
3156	Stop	Stop	-0.6584	9.6298	1.5252	0.0034	-0.0029	-0.0185	0.0
3221	Stop	Stop	-0.6608	9.7040	1.6209	-0.0015	0.0173	-0.0093	0.0
3272	Stop	Stop	-0.5818	9.7495	1.5156	0.0113	0.0130	0.0127	0.0
3338	Stop	Stop	-0.5986	9.7543	1.4342	0.0132	0.0038	-0.0002	0.0
3404	Stop	Stop	-0.5890	9.6250	1.8149	-0.0082	-0.0078	-0.0283	0.0
3454	Stop	Stop	-0.7662	9.6130	1.5371	0.0040	0.0063	-0.0454	0.0
3520	Stop	Stop	-0.8021	9.5699	1.6497	0.0034	0.0038	0.0060	0.0
3570	Stop	Stop	-0.5411	9.7279	1.4461	-0.0107	0.0234	-0.0008	0.0
3637	Stop	Stop	-0.7279	9.6777	1.6113	-0.0045	0.0057	-0.0050	0.0
3703	Stop	Stop	-0.6584	9.7806	1.5228	-0.0149	0.0319	-0.0093	0.0
3752	Stop	Stop	-0.7710	9.6465	1.6736	-0.0082	0.0032	-0.0173	0.0
3820	Stop	Stop	-0.7781	9.7160	1.5898	-0.0045	0.0179	-0.0130	0.0
3869	Stop	Stop	-0.7901	9.6154	1.7789	0.0010	0.0167	-0.0002	0.0
3934	Stop	Stop	-0.5938	9.6944	1.5994	0.0321	0.0118	0.0231	0.0
4001	Stop	Stop	-0.6752	9.6920	1.5778	0.0248	0.0240	0.0194	0.0
4068	Stop	Stop	-0.6704	9.6992	1.5467	0.0168	-0.0041	0.0151	0.0
4117	Stop	Stop	-0.6249	9.7040	1.5874	0.0077	0.0203	-0.0069	0.0
4184	Stop	Stop	-0.6943	9.6393	1.6425	0.0071	-0.0011	-0.0136	0.0
4233	Stop	Stop	-0.8356	9.5795	1.7406	0.0284	0.0246	0.0163	0.0
4300	Stop	Stop	-0.7207	9.6609	1.3240	0.0339	0.0087	0.0273	0.0
4367	Stop	Stop	-0.6105	9.7112	1.5970	0.0077	0.0057	0.0353	0.0
4419	Stop	Stop	-0.5603	9.7543	1.7263	-0.0045	0.0136	0.0163	0.0
4485	Stop	Stop	-0.7374	9.6753	1.6736	0.0113	0.0307	0.0066	0.0
4532	Stop	Stop	-0.6704	9.6513	1.5371	-0.0192	0.0252	0.0017	0.0
4600	Stop	Stop	-0.4980	9.6441	1.4964	0.0144	-0.0194	0.0365	0.0
4649	Stop	Stop	-0.7015	9.6968	1.7574	-0.0204	0.0118	0.0121	0.0
4715	Stop	Stop	-0.4573	9.7758	1.3576	0.0358	-0.0151	0.0567	0.0
4782	Stop	Stop	-0.5914	9.7902	1.3719	-0.0027	-0.0047	-0.0105	0.0
4832	Stop	Stop	-0.5842	9.7232	1.5108	0.0028	-0.0151	-0.0160	0.0
4898	Stop	Stop	-0.8141	9.6034	1.7574	-0.0094	-0.0005	-0.0240	0.0
4965	Stop	Stop	-0.3544	9.7184	1.5060	0.0150	-0.0047	-0.0002	0.0
5014	Stop	Stop	-0.5555	9.5915	1.5395	0.0089	-0.0194	-0.0056	0.0
5080	Stop	Stop	-0.5603	9.6824	1.2450	-0.0369	-0.0029	-0.0429	0.0
5147	Stop	Stop	-0.5818	9.7423	1.7478	-0.0418	-0.0249	-0.0050	0.0
5196	Stop	Stop	-0.5124	9.7734	1.7095	-0.0186	0.0118	-0.0160	0.0
